ticker,expiry,strike,bid,ask,mid,lastPrice,volume,openInterest,spot,time_to_maturity,moneyness,log_moneyness,sqrt_T,moneyness_T_interaction,implied_vol
AAPL,2026-03-18,232.5,17.0,19.2,18.1,19.59,186.0,32.0,250.1199951171875,0.0054794520547945,1.075784925235215,0.0730505581498063,0.0740233210197603,0.005894711919097,0.6960354378645421
AAPL,2026-03-18,235.0,14.3,16.65,15.475,20.62,63.0,60.0,250.1199951171875,0.0054794520547945,1.0643404047539893,0.0623552690330584,0.0740233210197603,0.00583200221783,0.5686520097904204
AAPL,2026-03-18,237.5,12.15,14.1,13.125,14.6,26.0,44.0,250.1199951171875,0.0054794520547945,1.0531368215460526,0.0517731597025215,0.0740233210197603,0.0057706127208002,0.544771059193611
AAPL,2026-03-18,240.0,10.05,11.8,10.925,11.03,1.0,41.0,250.1199951171875,0.0054794520547945,1.0421666463216146,0.0413018598352261,0.0740233210197603,0.0057105021716252,0.5398847912529707
AAPL,2026-03-18,245.0,6.6,6.9,6.75,6.7,200.0,66.0,250.1199951171875,0.0054794520547945,1.0208979392538264,0.0206825726324904,0.0740233210197603,0.0055939613109798,0.4910723585453629
AAPL,2026-03-18,250.0,3.35,3.5,3.425,3.4,1139.0,302.0,250.1199951171875,0.0054794520547945,1.00047998046875,0.0004798653149711,0.0740233210197603,0.0054820820847602,0.4523171334075927
AAPL,2026-03-18,252.5,2.18,2.28,2.23,2.19,1790.0,87.0,250.1199951171875,0.0054794520547945,0.9905742380878712,-0.009470465538197,0.0740233210197603,0.005427804044317,0.4398176859368085
AAPL,2026-03-18,255.0,1.28,1.36,1.32,1.32,2383.0,210.0,250.1199951171875,0.0054794520547945,0.9808627259497548,-0.0193227619812086,0.0740233210197603,0.0053745902791767,0.42456289547044035
AAPL,2026-03-18,257.5,0.7,0.75,0.725,0.68,1977.0,378.0,250.1199951171875,0.0054794520547945,0.971339786862864,-0.0290789369265733,0.0740233210197603,0.0053224097910293,0.4146131550393105
AAPL,2026-03-18,260.0,0.35,0.4,0.375,0.36,3233.0,863.0,250.1199951171875,0.0054794520547945,0.961999981219952,-0.0387408478383102,0.0740233210197603,0.0052712327738079,0.40988460093617446
AAPL,2026-03-18,262.5,0.17,0.21,0.19,0.2,2604.0,1229.0,250.1199951171875,0.0054794520547945,0.9528380766369048,-0.0483102988544609,0.0740233210197603,0.0052210305569145,0.41135516624188423
AAPL,2026-03-18,265.0,0.1,0.12,0.11,0.11,1251.0,1598.0,250.1199951171875,0.0054794520547945,0.943849038178066,-0.0577890428090046,0.0740233210197603,0.0051717755516606,0.42710437707185733
AAPL,2026-03-18,267.5,0.05,0.07,0.06,0.06,528.0,503.0,250.1199951171875,0.0054794520547945,0.9350280191296728,-0.0671787831588437,0.0740233210197603,0.0051234412007105,0.4384855225701332
AAPL,2026-03-20,95.0,163.1,167.0,165.05,165.52,7.0,1.0,250.1199951171875,0.010958904109589,2.6328420538651316,0.9680638915766766,0.1046847845180425,0.0288530636040013,3.0
AAPL,2026-03-20,100.0,148.3,152.05,150.175,160.45,10.0,51.0,250.1199951171875,0.010958904109589,2.501199951171875,0.9167705971891262,0.1046847845180425,0.0274104104238012,2.880386392410278
AAPL,2026-03-20,105.0,153.1,157.0,155.05,143.15,1.0,27.0,250.1199951171875,0.010958904109589,2.3820951915922617,0.867980433019694,0.1046847845180425,0.0261051527845726,3.0
AAPL,2026-03-20,125.0,123.3,127.1,125.2,139.5,3.0,114.0,250.1199951171875,0.010958904109589,2.0009599609375,0.6936270458749164,0.1046847845180425,0.021928328339041,2.350502230659485
AAPL,2026-03-20,150.0,98.35,102.05,100.2,105.88,2.0,530.0,250.1199951171875,0.010958904109589,1.6674666341145834,0.5113054890809617,0.1046847845180425,0.0182736069492008,1.704494908153534
AAPL,2026-03-20,160.0,88.5,91.95,90.225,99.75,7.0,447.0,250.1199951171875,0.010958904109589,1.5632499694824218,0.4467669679433905,0.1046847845180425,0.0171315065148757,1.61161469009018
AAPL,2026-03-20,170.0,78.35,82.1,80.225,81.29,11.0,737.0,250.1199951171875,0.010958904109589,1.4712940889246324,0.3861423461269557,0.1046847845180425,0.0161237708375301,1.3954187019748687
AAPL,2026-03-20,180.0,69.35,71.8,70.57499999999999,72.62,38.0,522.0,250.1199951171875,0.010958904109589,1.3895555284288197,0.3289839322870071,0.1046847845180425,0.0152280057910007,1.6410431623363495
AAPL,2026-03-20,185.0,64.25,66.85,65.55,66.36,1.0,869.0,250.1199951171875,0.010958904109589,1.351999973606419,0.3015849580988927,0.1046847845180425,0.0148164380669196,1.5044994570879937
AAPL,2026-03-20,190.0,59.15,61.95,60.55,60.6,7.0,614.0,250.1199951171875,0.010958904109589,1.3164210269325658,0.2749167110167313,0.1046847845180425,0.0144265318020006,1.3885923034934997
AAPL,2026-03-20,195.0,54.3,56.9,55.599999999999994,56.01,23.0,1530.0,250.1199951171875,0.010958904109589,1.2826666416266026,0.2489412246134707,0.1046847845180425,0.0140566207301544,1.3048115658869741
AAPL,2026-03-20,200.0,49.1,51.8,50.45,51.63,63.0,6383.0,250.1199951171875,0.010958904109589,1.2505999755859376,0.2236234166291809,0.1046847845180425,0.0137052052119006,1.0990482944784163
AAPL,2026-03-20,205.0,44.0,46.9,45.45,46.57,40.0,121.0,250.1199951171875,0.010958904109589,1.2200975371570122,0.1989308040388093,0.1046847845180425,0.0133709319140493,0.9935495389037133
AAPL,2026-03-20,210.0,39.85,41.4,40.625,40.82,28.0,4409.0,250.1199951171875,0.010958904109589,1.1910475957961308,0.1748332524597487,0.1046847845180425,0.0130525763922863,0.9804589327630997
AAPL,2026-03-20,215.0,34.15,36.95,35.55,36.33,142.0,1412.0,250.1199951171875,0.010958904109589,1.1633488144985464,0.1513027550495546,0.1046847845180425,0.0127490281040936,0.8376181181025505
AAPL,2026-03-20,220.0,30.0,30.9,30.45,30.54,152.0,5964.0,250.1199951171875,0.010958904109589,1.1369090687144887,0.128313236824856,0.1046847845180425,0.0124592774653642,0.6850698558111192
AAPL,2026-03-20,225.0,25.05,25.95,25.5,25.6,41.0,1979.0,250.1199951171875,0.010958904109589,1.1116444227430555,0.1058403809727973,0.1046847845180425,0.0121824046328005,0.6054669255735874
AAPL,2026-03-20,230.0,20.65,21.1,20.875,20.9,214.0,6322.0,250.1199951171875,0.010958904109589,1.0874782396399456,0.083861474254022,0.1046847845180425,0.0119175697494788,0.6089623791966439
AAPL,2026-03-20,235.0,15.6,16.4,16.0,16.54,3628.0,1084.0,250.1199951171875,0.010958904109589,1.0643404047539893,0.0623552690330584,0.1046847845180425,0.0116640044356601,0.5146906315602062
AAPL,2026-03-20,237.5,13.4,14.5,13.95,14.0,17.0,130.0,250.1199951171875,0.010958904109589,1.0531368215460526,0.0517731597025215,0.1046847845180425,0.0115412254416005,0.5263281961548327
AAPL,2026-03-20,240.0,11.25,11.85,11.55,11.6,288.0,9596.0,250.1199951171875,0.010958904109589,1.0421666463216146,0.0413018598352261,0.1046847845180425,0.0114210043432505,0.4705708113669157
AAPL,2026-03-20,242.5,9.1,9.85,9.475,9.6,38.0,232.0,250.1199951171875,0.010958904109589,1.0314226602770618,0.0309390727996794,0.1046847845180425,0.0113032620304335,0.450271145053029
AAPL,2026-03-20,245.0,7.5,8.7,8.1,7.6,626.0,2642.0,250.1199951171875,0.010958904109589,1.0208979392538264,0.0206825726324904,0.1046847845180425,0.0111879226219597,0.49059617719697945
AAPL,2026-03-20,247.5,5.55,6.6,6.074999999999999,6.05,442.0,79.0,250.1199951171875,0.010958904109589,1.0105858388573232,0.0105302011684724,0.1046847845180425,0.0110749133025459,0.44172992151308055
AAPL,2026-03-20,250.0,4.3,4.45,4.375,4.3,4360.0,13329.0,250.1199951171875,0.010958904109589,1.00047998046875,0.0004798653149711,0.1046847845180425,0.0109641641695205,0.40848877983009824
AAPL,2026-03-20,252.5,2.95,3.15,3.05,2.98,4659.0,441.0,250.1199951171875,0.010958904109589,0.9905742380878712,-0.009470465538197,0.1046847845180425,0.0108556080886341,0.3897428272736668
AAPL,2026-03-20,255.0,1.93,2.02,1.975,1.96,8374.0,7407.0,250.1199951171875,0.010958904109589,0.9808627259497548,-0.0193227619812086,0.1046847845180425,0.0107491805583534,0.3706769766953588
AAPL,2026-03-20,257.5,1.19,1.29,1.24,1.2,5884.0,2232.0,250.1199951171875,0.010958904109589,0.971339786862864,-0.0290789369265733,0.1046847845180425,0.0106448195820587,0.3612361405516863
AAPL,2026-03-20,260.0,0.7,0.76,0.73,0.75,15044.0,30741.0,250.1199951171875,0.010958904109589,0.961999981219952,-0.0387408478383102,0.1046847845180425,0.0105424655476158,0.3529731514008045
AAPL,2026-03-20,262.5,0.4,0.44,0.42,0.42,3225.0,3110.0,250.1199951171875,0.010958904109589,0.9528380766369048,-0.0483102988544609,0.1046847845180425,0.010442061113829,0.34993403078603735
AAPL,2026-03-20,265.0,0.23,0.25,0.24,0.24,11776.0,11904.0,250.1199951171875,0.010958904109589,0.943849038178066,-0.0577890428090046,0.1046847845180425,0.0103435511033212,0.3509164342137575
AAPL,2026-03-20,267.5,0.15,0.16,0.155,0.15,2075.0,4452.0,250.1199951171875,0.010958904109589,0.9350280191296728,-0.0671787831588437,0.1046847845180425,0.010246882401421,0.3625590055968761
AAPL,2026-03-20,270.0,0.1,0.11,0.105,0.1,5765.0,31712.0,250.1199951171875,0.010958904109589,0.9263703522858796,-0.0764811758211573,0.1046847845180425,0.0101520038606671,0.3767761391482354
AAPL,2026-03-20,272.5,0.06,0.08,0.07,0.06,520.0,3194.0,250.1199951171875,0.010958904109589,0.9178715417144496,-0.0856978309260813,0.1046847845180425,0.0100588662105692,0.38921014074087135
AAPL,2026-03-20,275.0,0.04,0.05,0.045,0.05,4116.0,25832.0,250.1199951171875,0.010958904109589,0.9095272549715908,-0.0948303144893537,0.1046847845180425,0.0099674219722913,0.399079236114502
AAPL,2026-03-20,280.0,0.02,0.03,0.025,0.03,2799.0,60788.0,250.1199951171875,0.010958904109589,0.8932856968470982,-0.1128488199920321,0.1046847845180425,0.0097894322942147,0.4320210433712005
AAPL,2026-03-27,175.0,73.5,77.15,75.325,84.75,,2.0,250.1199951171875,0.0301369863013698,1.4292571149553572,0.3571548092537034,0.1736000757527766,0.0430735020945449,0.7173049906349183
AAPL,2026-03-27,180.0,69.35,72.15,70.75,83.05,,2.0,250.1199951171875,0.0301369863013698,1.3895555284288197,0.3289839322870071,0.1736000757527766,0.041877015925252,1.0123986670658587
AAPL,2026-03-27,185.0,64.05,67.2,65.625,76.18,1.0,5.0,250.1199951171875,0.0301369863013698,1.351999973606419,0.3015849580988927,0.1736000757527766,0.0407452046840289,0.8856189146327973
AAPL,2026-03-27,190.0,59.1,62.1,60.6,61.97,1.0,18.0,250.1199951171875,0.0301369863013698,1.3164210269325658,0.2749167110167313,0.1736000757527766,0.0396729624555019,0.8041284251337051
AAPL,2026-03-27,195.0,54.25,57.3,55.775,64.01,1.0,8.0,250.1199951171875,0.0301369863013698,1.2826666416266026,0.2489412246134707,0.1736000757527766,0.0386557070079249,0.8023374253644944
AAPL,2026-03-27,200.0,49.35,52.35,50.85,57.77,58.0,18.0,250.1199951171875,0.0301369863013698,1.2505999755859376,0.2236234166291809,0.1736000757527766,0.0376893143327268,0.7540784215991496
AAPL,2026-03-27,205.0,44.65,47.25,45.95,48.3,8.0,28.0,250.1199951171875,0.0301369863013698,1.2200975371570122,0.1989308040388093,0.1736000757527766,0.0367700627636359,0.7086264380391838
AAPL,2026-03-27,210.0,39.65,41.95,40.8,41.74,4.0,29.0,250.1199951171875,0.0301369863013698,1.1910475957961308,0.1748332524597487,0.1736000757527766,0.0358945850787874,0.601180399368763
AAPL,2026-03-27,215.0,35.2,37.15,36.175,37.71,1.0,27.0,250.1199951171875,0.0301369863013698,1.1633488144985464,0.1513027550495546,0.1736000757527766,0.0350598272862574,0.6095327954570056
AAPL,2026-03-27,220.0,29.75,32.15,30.95,31.37,455.0,480.0,250.1199951171875,0.0301369863013698,1.1369090687144887,0.128313236824856,0.1736000757527766,0.0342630130297516,0.4967534541591405
AAPL,2026-03-27,225.0,25.3,27.2,26.25,26.65,9.0,16.0,250.1199951171875,0.0301369863013698,1.1116444227430555,0.1058403809727973,0.1736000757527766,0.0335016127402016,0.47360492519319053
AAPL,2026-03-27,230.0,21.15,22.55,21.85,22.0,9.0,15.0,250.1199951171875,0.0301369863013698,1.0874782396399456,0.083861474254022,0.1736000757527766,0.0327733168110667,0.46744907874202735
AAPL,2026-03-27,235.0,16.25,18.2,17.225,17.72,25.0,62.0,250.1199951171875,0.0301369863013698,1.0643404047539893,0.0623552690330584,0.1736000757527766,0.0320760121980653,0.41801204917001733
AAPL,2026-03-27,240.0,12.2,14.2,13.2,13.8,69.0,337.0,250.1199951171875,0.0301369863013698,1.0421666463216146,0.0413018598352261,0.1736000757527766,0.031407761943939,0.4000557386843563
AAPL,2026-03-27,245.0,9.25,9.5,9.375,9.45,172.0,65.0,250.1199951171875,0.0301369863013698,1.0208979392538264,0.0206825726324904,0.1736000757527766,0.0307667872103892,0.3689202197831571
AAPL,2026-03-27,250.0,6.05,6.2,6.125,6.1,832.0,439.0,250.1199951171875,0.0301369863013698,1.00047998046875,0.0004798653149711,0.1736000757527766,0.0301514514661814,0.3424995757236779
AAPL,2026-03-27,255.0,3.35,3.85,3.6,3.65,1791.0,532.0,250.1199951171875,0.0301369863013698,0.9808627259497548,-0.0193227619812086,0.1736000757527766,0.029560246535472,0.3205804815533756
AAPL,2026-03-27,260.0,1.76,1.91,1.835,1.87,2483.0,4365.0,250.1199951171875,0.0301369863013698,0.961999981219952,-0.0387408478383102,0.1736000757527766,0.0289917802559436,0.3008604404143988
AAPL,2026-03-27,265.0,0.84,0.89,0.865,0.87,2950.0,2913.0,250.1199951171875,0.0301369863013698,0.943849038178066,-0.0577890428090046,0.1736000757527766,0.0284447655341334,0.29227263586008545
AAPL,2026-03-27,270.0,0.36,0.4,0.38,0.38,1252.0,3499.0,250.1199951171875,0.0301369863013698,0.9263703522858796,-0.0764811758211573,0.1736000757527766,0.0279180106168346,0.28910852434688805
AAPL,2026-03-27,275.0,0.16,0.19,0.175,0.18,1873.0,3868.0,250.1199951171875,0.0301369863013698,0.9095272549715908,-0.0948303144893537,0.1736000757527766,0.0274104104238013,0.2943068224989175
AAPL,2026-03-27,280.0,0.08,0.11,0.095,0.09,459.0,5492.0,250.1199951171875,0.0301369863013698,0.8932856968470982,-0.1128488199920321,0.1736000757527766,0.0269209388090905,0.30851286959004404
AAPL,2026-03-27,285.0,0.05,0.06,0.055,0.06,191.0,6801.0,250.1199951171875,0.0301369863013698,0.8776140179550439,-0.130548397091433,0.1736000757527766,0.0264486416370012,0.32425635837602607
AAPL,2026-03-27,290.0,0.02,0.03,0.025,0.02,55.0,3140.0,250.1199951171875,0.0301369863013698,0.8624827417834052,-0.1479401398033021,0.1736000757527766,0.0259926305742943,0.3295163473148345
AAPL,2026-04-02,165.0,83.6,87.25,85.425,92.03,1.0,5.0,250.1199951171875,0.0465753424657534,1.515878758285985,0.4159953092766369,0.2158132119814572,0.0706025723037307,0.7060611741924288
AAPL,2026-04-02,175.0,74.2,77.3,75.75,77.45,1.0,2.0,250.1199951171875,0.0465753424657534,1.4292571149553572,0.3571548092537034,0.2158132119814572,0.0665681396006604,0.839190964944601
AAPL,2026-04-02,185.0,64.15,67.25,65.7,80.27,2.0,2.0,250.1199951171875,0.0465753424657534,1.351999973606419,0.3015849580988927,0.2158132119814572,0.0629698617844085,0.7001774824585915
AAPL,2026-04-02,190.0,59.05,62.5,60.775,73.8,1.0,1.0,250.1199951171875,0.0465753424657534,1.3164210269325658,0.2749167110167313,0.2158132119814572,0.061312760158503,0.6702354567642212
AAPL,2026-04-02,195.0,54.15,57.55,55.849999999999994,67.32,2.0,3.0,250.1199951171875,0.0465753424657534,1.2826666416266026,0.2489412246134707,0.2158132119814572,0.0597406381031568,0.6357415450749397
AAPL,2026-04-02,205.0,44.8,47.75,46.275,70.42,1.0,3.0,250.1199951171875,0.0465753424657534,1.2200975371570122,0.1989308040388093,0.2158132119814572,0.0568264606347101,0.6077435838265418
AAPL,2026-04-02,210.0,40.1,42.55,41.325,47.0,16.0,21.0,250.1199951171875,0.0465753424657534,1.1910475957961308,0.1748332524597487,0.2158132119814572,0.055473449667217,0.5551447673217058
AAPL,2026-04-02,215.0,35.95,37.8,36.875,42.92,2.0,3.0,250.1199951171875,0.0465753424657534,1.1633488144985464,0.1513027550495546,0.2158132119814572,0.054183369442398,0.5629083293204902
AAPL,2026-04-02,220.0,30.4,32.65,31.525,32.6,5.0,3.0,250.1199951171875,0.0465753424657534,1.1369090687144887,0.128313236824856,0.2158132119814572,0.052951929227798,0.4598818543776869
AAPL,2026-04-02,225.0,25.8,28.1,26.950000000000003,27.0,2.0,8.0,250.1199951171875,0.0465753424657534,1.1116444227430555,0.1058403809727973,0.2158132119814572,0.0517752196894025,0.44052668295007935
AAPL,2026-04-02,230.0,21.35,23.55,22.450000000000003,23.45,1.0,12.0,250.1199951171875,0.0465753424657534,1.0874782396399456,0.083861474254022,0.2158132119814572,0.0506496714352851,0.4149489674960376
AAPL,2026-04-02,235.0,18.05,19.25,18.65,18.2,9.0,50.0,250.1199951171875,0.0465753424657534,1.0643404047539893,0.0623552690330584,0.2158132119814572,0.0495720188515556,0.42214998104494816
AAPL,2026-04-02,240.0,14.05,14.9,14.475,14.78,26.0,60.0,250.1199951171875,0.0465753424657534,1.0421666463216146,0.0413018598352261,0.2158132119814572,0.0485392684588149,0.38710156753015523
AAPL,2026-04-02,245.0,10.4,11.55,10.975,10.5,47.0,51.0,250.1199951171875,0.0465753424657534,1.0208979392538264,0.0206825726324904,0.2158132119814572,0.0475486711433288,0.3712467671071589
AAPL,2026-04-02,250.0,7.25,8.3,7.775,7.45,94.0,272.0,250.1199951171875,0.0465753424657534,1.00047998046875,0.0004798653149711,0.2158132119814572,0.0465976977204623,0.348851670402348
AAPL,2026-04-02,255.0,4.6,4.9,4.75,4.75,424.0,516.0,250.1199951171875,0.0465753424657534,0.9808627259497548,-0.0193227619812086,0.2158132119814572,0.0456840173730022,0.3104635501493811
AAPL,2026-04-02,260.0,2.76,3.05,2.905,2.8,704.0,2247.0,250.1199951171875,0.0465753424657534,0.961999981219952,-0.0387408478383102,0.2158132119814572,0.0448054785773676,0.2998192966288328
AAPL,2026-04-02,265.0,1.49,1.76,1.625,1.54,466.0,1029.0,250.1199951171875,0.0465753424657534,0.943849038178066,-0.0577890428090046,0.2158132119814572,0.0439600921891153,0.28989244437366724
AAPL,2026-04-02,270.0,0.77,0.82,0.7949999999999999,0.79,891.0,1598.0,250.1199951171875,0.0465753424657534,0.9263703522858796,-0.0764811758211573,0.2158132119814572,0.0431460164078354,0.2781899703425169
AAPL,2026-04-02,275.0,0.4,0.43,0.415,0.4,2056.0,3291.0,250.1199951171875,0.0465753424657534,0.9095272549715908,-0.0948303144893537,0.2158132119814572,0.0423615433822384,0.2790232429987193
AAPL,2026-04-02,280.0,0.22,0.24,0.2299999999999999,0.23,457.0,3121.0,250.1199951171875,0.0465753424657534,0.8932856968470982,-0.1128488199920321,0.2158132119814572,0.0416050872504127,0.2855041730741261
AAPL,2026-04-02,285.0,0.14,0.15,0.145,0.13,304.0,4227.0,250.1199951171875,0.0465753424657534,0.8776140179550439,-0.130548397091433,0.2158132119814572,0.040875173439002,0.29828543121147144
AAPL,2026-04-02,290.0,0.07,0.1,0.085,0.09,167.0,1859.0,250.1199951171875,0.0465753424657534,0.8624827417834052,-0.1479401398033021,0.2158132119814572,0.040170429069364,0.3068870938410758
AAPL,2026-04-10,170.0,79.35,82.35,80.85,92.92,,1.0,250.1199951171875,0.0684931506849315,1.4712940889246324,0.3861423461269557,0.2617119612951068,0.1007735677345638,0.7328052925512791
AAPL,2026-04-10,180.0,69.45,72.6,71.025,83.64,,5.0,250.1199951171875,0.0684931506849315,1.3895555284288197,0.3289839322870071,0.2617119612951068,0.0951750361937547,0.6809628587365152
AAPL,2026-04-10,195.0,54.85,57.9,56.375,67.52,2.0,3.0,250.1199951171875,0.0684931506849315,1.2826666416266026,0.2489412246134707,0.2617119612951068,0.0878538795634659,0.5958134797328711
AAPL,2026-04-10,200.0,49.95,52.6,51.275000000000006,61.67,10.0,6.0,250.1199951171875,0.0684931506849315,1.2505999755859376,0.2236234166291809,0.2617119612951068,0.0856575325743792,0.5288405310946702
AAPL,2026-04-10,205.0,45.45,47.05,46.25,47.61,40.0,2.0,250.1199951171875,0.0684931506849315,1.2200975371570122,0.1989308040388093,0.2617119612951068,0.083568324462809,0.47545707930755615
AAPL,2026-04-10,210.0,40.3,42.9,41.599999999999994,48.6,17.0,16.0,250.1199951171875,0.0684931506849315,1.1910475957961308,0.1748332524597487,0.2617119612951068,0.0815786024517897,0.47262359464871884
AAPL,2026-04-10,215.0,35.65,38.15,36.9,37.29,1.0,3.0,250.1199951171875,0.0684931506849315,1.1633488144985464,0.1513027550495546,0.2617119612951068,0.0796814256505853,0.4524190573161839
AAPL,2026-04-10,220.0,31.65,32.65,32.15,32.64,1.0,23.0,250.1199951171875,0.0684931506849315,1.1369090687144887,0.128313236824856,0.2617119612951068,0.0778704841585266,0.4211902869793177
AAPL,2026-04-10,225.0,26.6,28.8,27.700000000000003,31.08,11.0,23.0,250.1199951171875,0.0684931506849315,1.1116444227430555,0.1058403809727973,0.2617119612951068,0.0761400289550038,0.40641990329957006
AAPL,2026-04-10,230.0,22.25,24.2,23.225,26.57,13.0,28.0,250.1199951171875,0.0684931506849315,1.0874782396399456,0.083861474254022,0.2617119612951068,0.0744848109342428,0.3802583605445623
AAPL,2026-04-10,235.0,18.95,20.3,19.625,19.54,12.0,12.0,250.1199951171875,0.0684931506849315,1.0643404047539893,0.0623552690330584,0.2617119612951068,0.0729000277228759,0.38966388094797727
AAPL,2026-04-10,240.0,15.1,16.3,15.7,16.01,42.0,63.0,250.1199951171875,0.0684931506849315,1.0421666463216146,0.0413018598352261,0.2617119612951068,0.071381277145316,0.36757893690887095
AAPL,2026-04-10,245.0,11.55,12.15,11.85,11.66,20.0,25.0,250.1199951171875,0.0684931506849315,1.0208979392538264,0.0206825726324904,0.2617119612951068,0.0699245163872483,0.33674302065476774
AAPL,2026-04-10,250.0,8.45,8.9,8.675,8.65,104.0,109.0,250.1199951171875,0.0684931506849315,1.00047998046875,0.0004798653149711,0.2617119612951068,0.0685260260595034,0.31846708036804194
AAPL,2026-04-10,255.0,5.8,6.15,5.975,6.01,419.0,244.0,250.1199951171875,0.0684931506849315,0.9808627259497548,-0.0193227619812086,0.2617119612951068,0.0671823784897092,0.3008097466809153
AAPL,2026-04-10,260.0,3.75,3.9,3.825,3.88,198.0,816.0,250.1199951171875,0.0684931506849315,0.961999981219952,-0.0387408478383102,0.2617119612951068,0.0658904096725994,0.2844933382403254
AAPL,2026-04-10,265.0,2.26,2.37,2.315,2.38,913.0,587.0,250.1199951171875,0.0684931506849315,0.943849038178066,-0.0577890428090046,0.2617119612951068,0.0646471943957579,0.2732890396641493
AAPL,2026-04-10,270.0,1.29,1.37,1.33,1.3,1070.0,1668.0,250.1199951171875,0.0684931506849315,0.9263703522858796,-0.0764811758211573,0.2617119612951068,0.0634500241291698,0.2658546740087271
AAPL,2026-04-10,275.0,0.71,0.77,0.74,0.76,917.0,3880.0,250.1199951171875,0.0684931506849315,0.9095272549715908,-0.0948303144893537,0.2617119612951068,0.0622963873268212,0.2620929665262103
AAPL,2026-04-10,280.0,0.4,0.45,0.425,0.44,1016.0,2604.0,250.1199951171875,0.0684931506849315,0.8932856968470982,-0.1128488199920321,0.2617119612951068,0.0611839518388423,0.2637872279891968
AAPL,2026-04-10,285.0,0.23,0.28,0.255,0.26,330.0,3299.0,250.1199951171875,0.0684931506849315,0.8776140179550439,-0.130548397091433,0.2617119612951068,0.060110549175003,0.26898034053885933
AAPL,2026-04-10,290.0,0.16,0.19,0.175,0.19,145.0,1031.0,250.1199951171875,0.0684931506849315,0.8624827417834052,-0.1479401398033021,0.2617119612951068,0.0590741603961236,0.2802484756683111
AAPL,2026-04-10,295.0,0.09,0.12,0.105,0.1,106.0,667.0,250.1199951171875,0.0684931506849315,0.8478643902277543,-0.1650345731626022,0.2617119612951068,0.0580729034402571,0.28510041134500497
AAPL,2026-04-17,120.0,128.7,132.35,130.52499999999998,151.0,1.0,14.0,250.1199951171875,0.0876712328767123,2.084333292643229,0.7344490403951714,0.296093284079042,0.182736069492009,0.8690707634105683
AAPL,2026-04-17,125.0,133.9,136.6,135.25,123.33,1.0,6.0,250.1199951171875,0.0876712328767123,2.0009599609375,0.6936270458749164,0.296093284079042,0.1754266267123287,2.3426337049162393
AAPL,2026-04-17,130.0,118.75,122.4,120.575,147.95,3.0,145.0,250.1199951171875,0.0876712328767123,1.923999962439904,0.6544063327216351,0.296093284079042,0.1686794487618545,0.8209827057094574
AAPL,2026-04-17,135.0,113.85,117.3,115.575,129.1,1.0,1288.0,250.1199951171875,0.0876712328767123,1.8527407045717592,0.616666004738788,0.296093284079042,0.1624320617706747,0.7448795206279755
AAPL,2026-04-17,140.0,108.8,112.6,110.7,123.36,18.0,43.0,250.1199951171875,0.0876712328767123,1.7865713936941965,0.5802983605679132,0.296093284079042,0.1566309167074363,0.8335239956269264
AAPL,2026-04-17,145.0,103.8,107.65,105.725,117.65,4.0,76.0,250.1199951171875,0.0876712328767123,1.7249654835668105,0.5452070407566432,0.296093284079042,0.1512298506140764,0.7941119871273041
AAPL,2026-04-17,150.0,98.85,102.5,100.675,111.5,9.0,25.0,250.1199951171875,0.0876712328767123,1.6674666341145834,0.5113054890809617,0.296093284079042,0.1461888555936072,0.6978858038401604
AAPL,2026-04-17,155.0,93.9,97.55,95.725,101.52,1.0,354.0,250.1199951171875,0.0876712328767123,1.6136773878528226,0.4785156662579708,0.296093284079042,0.1414730860583296,0.6850555507011415
AAPL,2026-04-17,160.0,88.95,92.6,90.775,98.27,1.0,52.0,250.1199951171875,0.0876712328767123,1.5632499694824218,0.4467669679433905,0.296093284079042,0.1370520521190068,0.6655533942685129
AAPL,2026-04-17,165.0,84.0,87.65,85.825,106.78,2.0,20.0,250.1199951171875,0.0876712328767123,1.515878758285985,0.4159953092766369,0.296093284079042,0.132898959630552,0.6419857255802155
AAPL,2026-04-17,170.0,79.1,82.8,80.94999999999999,92.71,3.0,559.0,250.1199951171875,0.0876712328767123,1.4712940889246324,0.3861423461269557,0.296093284079042,0.1289901667002417,0.6431358564224243
AAPL,2026-04-17,175.0,74.1,77.75,75.925,90.99,1.0,103.0,250.1199951171875,0.0876712328767123,1.4292571149553572,0.3571548092537034,0.296093284079042,0.125304733365949,0.5874875480980873
AAPL,2026-04-17,180.0,69.45,72.5,70.975,71.54,54.0,128.0,250.1199951171875,0.0876712328767123,1.3895555284288197,0.3289839322870071,0.296093284079042,0.121824046328006,0.5578402076692581
AAPL,2026-04-17,185.0,65.25,67.8,66.525,76.18,2.0,121.0,250.1199951171875,0.0876712328767123,1.351999973606419,0.3015849580988927,0.296093284079042,0.1185315045353572,0.6246915628726482
AAPL,2026-04-17,190.0,59.85,63.1,61.475,66.75,10.0,124.0,250.1199951171875,0.0876712328767123,1.3164210269325658,0.2749167110167313,0.296093284079042,0.1154122544160057,0.5693719144500495
AAPL,2026-04-17,195.0,55.45,58.25,56.85,57.62,1.0,218.0,250.1199951171875,0.0876712328767123,1.2826666416266026,0.2489412246134707,0.296093284079042,0.1124529658412363,0.5714053858333825
AAPL,2026-04-17,200.0,51.0,52.15,51.575,52.66,4.0,570.0,250.1199951171875,0.0876712328767123,1.2505999755859376,0.2236234166291809,0.296093284079042,0.1096416416952054,0.49067932564872496
