ticker,expiry,strike,bid,ask,mid,lastPrice,volume,openInterest,spot,time_to_maturity,moneyness,log_moneyness,sqrt_T,moneyness_T_interaction,implied_vol,relative_spread,wide_spread_flag,short_maturity_flag,wing_flag,implied_vol_raw,weight
SPY,2026-03-27,661.0,12.84,12.89,12.865,12.85,299.0,21.0,662.2899780273438,0.0301369863013698,1.001951555260732,0.0019496534506869,0.1736000757527766,0.0301958002955288,0.2584279526464492,0.003886513797124035,0,0,0,0.2584279526464492,0.9986752276354325
SPY,2026-03-27,662.0,12.25,12.3,12.275,12.27,598.0,218.0,662.2899780273438,0.0301369863013698,1.000438033273933,0.0004379373653649,0.1736000757527766,0.0301501873041458,0.2566975260773004,0.004073319755600872,0,0,0,0.2566975260773004,1.0
SPY,2026-03-27,663.0,11.67,11.72,11.695,11.69,710.0,177.0,662.2899780273438,0.0301369863013698,0.9989290769643194,-0.0010714968834892,0.1736000757527766,0.0301047119085136,0.2548972726900727,0.004275331338178769,0,0,0,0.2548972726900727,0.9991656169466038
SPY,2026-03-27,664.0,11.1,11.16,11.129999999999999,11.09,632.0,120.0,662.2899780273438,0.0301369863013698,0.9974246657038308,-0.0025786561740606,0.1736000757527766,0.0300593734869647,0.25313072571823,0.00539083557951487,0,0,0,0.25313072571823,0.9965539218071517
SPY,2026-03-27,665.0,10.55,10.6,10.575,10.55,1735.0,428.0,662.2899780273438,0.0301369863013698,0.9959247789884867,-0.0040835473534808,0.1736000757527766,0.0300141714215707,0.2512833548750132,0.004728132387706755,0,0,0,0.2512833548750132,0.9957116676511025
SPY,2026-03-27,666.0,10.01,10.06,10.035,10.01,655.0,317.0,662.2899780273438,0.0301369863013698,0.9944293964374532,-0.0055861772380158,0.1736000757527766,0.0299691050981149,0.2494588275042921,0.004982561036372767,0,0,0,0.2494588275042921,0.993964902025615
SPY,2026-03-27,667.0,9.48,9.53,9.504999999999999,9.5,863.0,501.0,662.2899780273438,0.0301369863013698,0.9929384977921196,-0.0070865526132505,0.1736000757527766,0.0299241739060638,0.2475423003950268,0.0052603892688057804,0,0,0,0.2475423003950268,0.9922004051784752
SPY,2026-03-27,668.0,8.96,9.01,8.985,9.21,962.0,1166.0,662.2899780273438,0.0301369863013698,0.9914520629151852,-0.0085846802342724,0.1736000757527766,0.0298793772385397,0.2455274703581333,0.005564830272676565,0,0,0,0.2455274703581333,0.9904151300823912
SPY,2026-03-27,669.0,8.45,8.5,8.475,8.48,1197.0,637.0,662.2899780273438,0.0301369863013698,0.9899700717897516,-0.0100805668258552,0.1736000757527766,0.0298347144922938,0.2434074083559662,0.005899705014749347,0,0,0,0.2434074083559662,0.9886054620240492
SPY,2026-03-27,670.0,7.95,8.01,7.98,7.99,3645.0,1269.0,662.2899780273438,0.0301369863013698,0.9884925045184236,-0.0115742190826384,0.1736000757527766,0.0297901850676784,0.241286228767082,0.007518796992481154,0,0,0,0.241286228767082,0.9855436046004694
SPY,2026-03-27,671.0,7.48,7.52,7.5,7.48,1210.0,649.0,662.2899780273438,0.0301369863013698,0.98701934132242,-0.0130656436693085,0.1736000757527766,0.0297457883686208,0.239158611878708,0.0053333333333332195,0,0,0,0.239158611878708,0.986214086644851
SPY,2026-03-27,672.0,7.01,7.06,7.035,7.04,342.0,630.0,662.2899780273438,0.0301369863013698,0.98555056254069,-0.0145548472207763,0.1736000757527766,0.029701523802596,0.2370192379780709,0.007107320540156336,0,0,0,0.2370192379780709,0.9830119068084742
SPY,2026-03-27,673.0,6.55,6.6,6.574999999999999,6.8,524.0,453.0,662.2899780273438,0.0301369863013698,0.9840861486290398,-0.0160418363423545,0.1736000757527766,0.0296573907806011,0.2346314021985084,0.0076045627376425595,0,0,0,0.2346314021985084,0.9810668798744565
SPY,2026-03-27,674.0,6.11,6.16,6.135,6.14,672.0,517.0,662.2899780273438,0.0301369863013698,0.9826260801592636,-0.0175266176099338,0.1736000757527766,0.0296133887171284,0.2323320345834643,0.00814995925020372,0,0,0,0.2323320345834643,0.9790813335817419
SPY,2026-03-27,675.0,5.68,5.72,5.699999999999999,5.72,2282.0,1705.0,662.2899780273438,0.0301369863013698,0.981170337818287,-0.0190091975701566,0.1736000757527766,0.02956951703014,0.2297619427620917,0.00701754385964913,0,0,0,0.2297619427620917,0.9787302120571886
SPY,2026-03-27,676.0,5.27,5.31,5.289999999999999,5.3,300.0,959.0,662.2899780273438,0.0301369863013698,0.9797189024073132,-0.0204895827405909,0.1736000757527766,0.0295257751410422,0.2273886356098503,0.007561436672967872,0,0,0,0.2273886356098503,0.9767548384528519
SPY,2026-03-27,677.0,4.88,4.92,4.9,4.88,339.0,1847.0,662.2899780273438,0.0301369863013698,0.9782717548409804,-0.0219677796099017,0.1736000757527766,0.0294821624746596,0.2250951688526719,0.008163265306122455,0,0,0,0.2250951688526719,0.9747298511898058
SPY,2026-03-27,678.0,4.49,4.54,4.515000000000001,4.47,302.0,1349.0,662.2899780273438,0.0301369863013698,0.9768288761465248,-0.0234437946380223,0.1736000757527766,0.0294386784592102,0.2225016524137109,0.011074197120708708,0,0,0,0.2225016524137109,0.9704900409456676
SPY,2026-03-27,679.0,4.13,4.17,4.15,4.36,268.0,602.0,662.2899780273438,0.0301369863013698,0.975390247462951,-0.0249176342563229,0.1736000757527766,0.0293953225262806,0.2199744759222716,0.009638554216867478,0,0,0,0.2199744759222716,0.9704386916072655
SPY,2026-03-27,680.0,3.77,3.83,3.8,3.82,4863.0,5641.0,662.2899780273438,0.0301369863013698,0.9739558500402112,-0.0263893048677791,0.1736000757527766,0.0293520941108008,0.2173818088492154,0.01578947368421054,0,0,0,0.2173818088492154,0.9631439110574971
SPY,2026-03-27,681.0,3.44,3.49,3.465,3.63,480.0,1015.0,662.2899780273438,0.0301369863013698,0.9725256652383902,-0.0278588128471391,0.1736000757527766,0.0293089926510199,0.2147156045701801,0.014430014430014508,0,0,0,0.2147156045701801,0.9630184371289401
SPY,2026-03-27,682.0,3.12,3.17,3.145,3.14,485.0,2429.0,662.2899780273438,0.0301369863013698,0.9710996745268968,-0.0293261645410889,0.1736000757527766,0.0292660175884817,0.2119670565018355,0.015898251192368783,0,0,0,0.2119670565018355,0.9602166157140395
SPY,2026-03-27,683.0,2.82,2.87,2.8449999999999998,2.83,732.0,1108.0,662.2899780273438,0.0301369863013698,0.9696778594836658,-0.0307913662684168,0.1736000757527766,0.0292231683680008,0.2092765335358381,0.017574692442882345,0,0,0,0.2092765335358381,0.9572311064867758
SPY,2026-03-27,684.0,2.53,2.58,2.5549999999999997,2.64,170.0,987.0,662.2899780273438,0.0301369863013698,0.9682602017943622,-0.0322544243201772,0.1736000757527766,0.0291804444376382,0.2063394262365996,0.01956947162426625,0,0,0,0.2063394262365996,0.9539615691488713
SPY,2026-03-27,685.0,2.27,2.31,2.29,2.29,1838.0,5682.0,662.2899780273438,0.0301369863013698,0.9668466832515968,-0.033715344959852,0.1736000757527766,0.0291378452486782,0.2036164038488715,0.01746724890829696,0,0,0,0.2036164038488715,0.9545370586650785
SPY,2026-03-27,686.0,2.02,2.05,2.035,2.02,586.0,1742.0,662.2899780273438,0.0301369863013698,0.9654372857541454,-0.0351741344235119,0.1736000757527766,0.0290953702556043,0.2006266358635276,0.014742014742014645,0,0,0,0.2006266358635276,0.9557054134648153
SPY,2026-03-27,687.0,1.78,1.83,1.8050000000000002,1.8,2209.0,1367.0,662.2899780273438,0.0301369863013698,0.9640319913061772,-0.036630798919976,0.1736000757527766,0.0290530189160765,0.1978809041137099,0.02770083102493077,0,0,0,0.1978809041137099,0.9422808377595988
SPY,2026-03-27,688.0,1.57,1.61,1.59,1.6,709.0,1408.0,662.2899780273438,0.0301369863013698,0.962630782016488,-0.0380853446309704,0.1736000757527766,0.0290107906909077,0.1950461677577495,0.025157232704402538,0,0,0,0.1950461677577495,0.9432458124827553
SPY,2026-03-27,689.0,1.37,1.41,1.3900000000000001,1.46,285.0,740.0,662.2899780273438,0.0301369863013698,0.9612336400977411,-0.0395377777112853,0.1736000757527766,0.0289686850440414,0.1921185375938713,0.02877697841726605,0,0,0,0.1921185375938713,0.9385628175295174
SPY,2026-03-27,690.0,1.19,1.23,1.21,1.21,4841.0,6458.0,662.2899780273438,0.0301369863013698,0.9598405478657156,-0.0409881042889318,0.1736000757527766,0.0289267014425283,0.1893190275712311,0.03305785123966945,0,0,0,0.1893190275712311,0.9333189219435236
SPY,2026-03-27,691.0,1.03,1.07,1.05,1.11,507.0,1321.0,662.2899780273438,0.0301369863013698,0.9584514877385584,-0.0424363304652966,0.1736000757527766,0.0288848393565044,0.1867017288869321,0.038095238095238126,0,0,0,0.1867017288869321,0.9274458407541342
SPY,2026-03-27,692.0,0.89,0.92,0.905,0.9,532.0,5461.0,662.2899780273438,0.0301369863013698,0.957066442236046,-0.0438824623152963,0.1736000757527766,0.0288430982591684,0.1840809433320761,0.03314917127071826,0,0,0,0.1840809433320761,0.9305392108021002
SPY,2026-03-27,693.0,0.75,0.78,0.765,0.78,225.0,1144.0,662.2899780273438,0.0301369863013698,0.955685393978851,-0.04532650588753,0.1736000757527766,0.0288014776267598,0.1809176364813149,0.03921568627450984,0,0,0,0.1809176364813149,0.9237721736081886
SPY,2026-03-27,694.0,0.63,0.67,0.65,0.7,370.0,1546.0,662.2899780273438,0.0301369863013698,0.9543083256878152,-0.0467684672044312,0.1736000757527766,0.0287599769385368,0.1783527302623093,0.06153846153846159,0,0,0,0.1783527302623093,0.903043351607775
SPY,2026-03-27,695.0,0.53,0.56,0.545,0.56,1929.0,5254.0,662.2899780273438,0.0301369863013698,0.9529352201832284,-0.0482083522624189,0.1736000757527766,0.0287185956767547,0.1755858537718057,0.05504587155963307,0,0,0,0.1755858537718057,0.9072932025552417
SPY,2026-03-27,696.0,0.44,0.48,0.45999999999999996,0.46,1723.0,958.0,662.2899780273438,0.0301369863013698,0.9515660603841146,-0.0496461670320463,0.1736000757527766,0.0286773333266444,0.1733904664249122,0.0869565217391304,0,0,0,0.1733904664249122,0.8793917599531992
SPY,2026-03-27,697.0,0.37,0.4,0.385,0.42,168.0,1243.0,662.2899780273438,0.0301369863013698,0.9502008293075234,-0.0510819174581505,0.1736000757527766,0.028636189376391,0.171172369715929,0.07792207792207799,0,0,0,0.171172369715929,0.8854899956524718
SPY,2026-03-27,698.0,0.3,0.33,0.315,0.34,267.0,1422.0,662.2899780273438,0.0301369863013698,0.9488395100678276,-0.0525156094599992,0.1736000757527766,0.0285951633171125,0.1685012480553388,0.09523809523809532,0,0,0,0.1685012480553388,0.8702416005949998
SPY,2026-03-27,699.0,0.25,0.28,0.265,0.28,236.0,900.0,662.2899780273438,0.0301369863013698,0.9474820858760282,-0.053947248931437,0.1736000757527766,0.0285542546428391,0.1669697072183489,0.11320754716981142,0,0,0,0.1669697072183489,0.8549692328432553
SPY,2026-03-27,700.0,0.2,0.23,0.21500000000000002,0.22,5184.0,4995.0,662.2899780273438,0.0301369863013698,0.9461285400390624,-0.0553768417410313,0.1736000757527766,0.0285134628504922,0.1646084700026512,0.1395348837209302,0,0,0,0.1646084700026512,0.8340232156128579
SPY,2026-03-27,701.0,0.17,0.19,0.18,0.18,225.0,2248.0,662.2899780273438,0.0301369863013698,0.9447788559591208,-0.0568043937322168,0.1736000757527766,0.0284727874398638,0.1633444347222447,0.11111111111111106,0,0,0,0.1633444347222447,0.8541384953710287
SPY,2026-03-27,702.0,0.14,0.16,0.15000000000000002,0.14,357.0,1089.0,662.2899780273438,0.0301369863013698,0.9434330171329685,-0.0582299107234378,0.1736000757527766,0.0284322279135962,0.1621161622167825,0.13333333333333325,0,0,0,0.1621161622167825,0.8361978175173052
SPY,2026-03-27,703.0,0.11,0.13,0.12,0.12,101.0,1157.0,662.2899780273438,0.0301369863013698,0.9420910071512714,-0.0596533985082916,0.1736000757527766,0.0283917837771615,0.1600708891177177,0.1666666666666667,0,0,0,0.1600708891177177,0.8111509655965469
SPY,2026-03-27,704.0,0.09,0.11,0.1,0.1,545.0,4046.0,662.2899780273438,0.0301369863013698,0.9407528096979316,-0.0610748628556691,0.1736000757527766,0.0283514545388417,0.1591632298896312,0.20000000000000004,0,0,0,0.1591632298896312,0.7874987968948485
SPY,2026-03-27,705.0,0.08,0.1,0.09,0.09,10497.0,3012.0,662.2899780273438,0.0301369863013698,0.9394184085494236,-0.0624943095098954,0.1736000757527766,0.0283112397097086,0.1600322653207779,0.22222222222222227,0,0,0,0.1600322653207779,0.7720839268279704
SPY,2026-03-27,706.0,0.06,0.08,0.07,0.09,144.0,4320.0,662.2899780273438,0.0301369863013698,0.9380877875741412,-0.0639117441908689,0.1736000757527766,0.0282711388036042,0.1578371461946964,0.28571428571428575,0,0,0,0.1578371461946964,0.7329167273083688
SPY,2026-03-27,707.0,0.05,0.07,0.060000000000000005,0.06,457.0,10516.0,662.2899780273438,0.0301369863013698,0.936760930731745,-0.0653271725941995,0.1736000757527766,0.028231151337121,0.1577824291490316,0.33333333333333337,1,0,0,0.1577824291490316,0.7057414960573917
SPY,2026-03-27,708.0,0.04,0.06,0.05,0.06,390.0,10589.0,662.2899780273438,0.0301369863013698,0.9354378220725196,-0.0667406003913464,0.1736000757527766,0.0281912768295827,0.1572320400426388,0.3999999999999999,1,0,0,0.1572320400426388,0.6711854152711543
SPY,2026-03-27,713.0,0.02,0.03,0.025,0.06,95.0,772.0,662.2899780273438,0.0301369863013698,0.9288779495474668,-0.0737779271119226,0.1736000757527766,0.0279935820411564,0.1590509347763061,0.3999999999999999,1,0,0,0.1590509347763061,0.6664786451780886
SPY,2026-03-31,511.0,173.81,177.15,175.48000000000002,189.12,50.0,297.0,662.2899780273438,0.0410958904109589,1.2960664932041952,0.2593339030986688,0.2027212135198458,0.0532630065700354,1.300867432489466,0.019033508092090284,0,0,1,1.6327490595712664,0.7605711943368785
SPY,2026-03-31,514.0,160.19,163.46,161.825,117.35,1.0,21.0,662.2899780273438,0.0410958904109589,1.288501902776933,0.2534802278472081,0.2027212135198458,0.0529521329908328,1.2736012133792045,0.020207013749420737,0,0,1,1.2736012133792045,0.7641563947508143
SPY,2026-03-31,517.0,175.94,179.27,177.60500000000002,177.0,1.0,2.0,662.2899780273438,0.0410958904109589,1.281025102567396,0.247660618793944,0.2027212135198458,0.052644867228797,1.300867432489466,0.018749472143239278,0,0,1,1.812389367318288,0.769716123713829
SPY,2026-03-31,518.0,160.35,163.31,161.82999999999998,144.94,1.0,9.0,662.2899780273438,0.0410958904109589,1.2785520811338682,0.2457282510428901,0.2027212135198458,0.0525432362109808,1.300867432489466,0.018290798986590917,0,0,1,1.3778633816032708,0.7715523135283348
SPY,2026-03-31,522.0,173.57,176.94,175.255,167.22,1.0,6.0,662.2899780273438,0.0410958904109589,1.2687547471788194,0.2380359054197345,0.2027212135198458,0.0521406060484446,1.300867432489466,0.01922912327750994,0,0,1,1.8406046768314095,0.7767944537664291
SPY,2026-03-31,527.0,148.09,151.0,149.54500000000002,107.69,2.0,3.0,662.2899780273438,0.0410958904109589,1.2567172258583372,0.2285029447610108,0.2027212135198458,0.0516459133914385,1.2090421626428065,0.019459025711324327,0,0,1,1.2090421626428065,0.7840581575773056
SPY,2026-03-31,531.0,162.38,165.68,164.03,165.78,2.0,2.0,662.2899780273438,0.0410958904109589,1.247250429430026,0.2209414720604344,0.2027212135198458,0.0512568669628777,1.300867432489466,0.020118271047979096,0,0,1,1.7063075444015867,0.7894987243722892
SPY,2026-03-31,537.0,158.86,162.22,160.54000000000002,152.32,1.0,3.0,662.2899780273438,0.0410958904109589,1.2333146704419808,0.2097053987935085,0.2027212135198458,0.0506841645387115,1.300867432489466,0.02092936339852987,0,0,1,1.7203472498857526,0.7977852977062495
SPY,2026-03-31,538.0,155.21,158.58,156.895,155.02,2.0,4.0,662.2899780273438,0.0410958904109589,1.2310222639913453,0.2078449331405888,0.2027212135198458,0.0505899560544388,1.300867432489466,0.02147933331208773,0,0,1,1.6446689712740783,0.798840599681283
SPY,2026-03-31,539.0,154.26,157.56,155.91,154.01,2.0,2.0,662.2899780273438,0.0410958904109589,1.228738363687094,0.205987922393376,0.2027212135198458,0.0504960971378257,1.300867432489466,0.021166057340773595,0,0,1,1.6367777361687423,0.8005709594217045
SPY,2026-03-31,542.0,135.01,137.81,136.41,155.62,1.0,11.0,662.2899780273438,0.0410958904109589,1.2219372288327377,0.2004374918627269,0.2027212135198458,0.0502165984451809,1.1641723523554652,0.02052635437284665,0,0,1,1.1641723523554652,0.8055314475114422
SPY,2026-03-31,547.0,146.36,149.75,148.055,147.1,2.0,15.0,662.2899780273438,0.0410958904109589,1.210767784327868,0.191254690880392,0.2027212135198458,0.0497575801778575,1.300867432489466,0.022896896423626262,0,0,1,1.5744350834095182,0.8110785258102163
SPY,2026-03-31,551.0,127.23,130.54,128.885,127.7,2.0,12.0,662.2899780273438,0.0410958904109589,1.201978181537829,0.1839686841494587,0.2027212135198458,0.0493963636248422,1.1442403273680055,0.025681809364937646,0,0,1,1.1442403273680055,0.8147913002386505
SPY,2026-03-31,553.0,131.49,134.52,133.005,103.76,2.0,6.0,662.2899780273438,0.0410958904109589,1.1976310633405851,0.1803454917800383,0.2027212135198458,0.0492177149318048,1.296046825003624,0.022781098454945314,0,0,1,1.296046825003624,0.8200680189425417
SPY,2026-03-31,557.0,139.18,142.7,140.94,134.54,10.0,7.0,662.2899780273438,0.0410958904109589,1.1890304811981036,0.1731382533750891,0.2027212135198458,0.048864266350607,1.300867432489466,0.024975166737618716,0,0,1,1.5621337617119253,0.8242316544968112
SPY,2026-03-31,559.0,134.8,138.03,136.41500000000002,128.55,3.0,12.0,662.2899780273438,0.0410958904109589,1.184776347097216,0.169554020147274,0.2027212135198458,0.0486894389218033,1.300867432489466,0.023677748048235085,0,0,1,1.4847445472434462,0.8282395834558833
SPY,2026-03-31,561.0,116.2,119.0,117.6,122.32,2.0,86.0,662.2899780273438,0.0410958904109589,1.1805525455032866,0.1659825877796769,0.2027212135198458,0.0485158580343816,1.0383031648759546,0.023809523809523787,0,0,1,1.0383031648759546,0.8310958884311622
SPY,2026-03-31,562.0,134.48,137.99,136.235,128.27,4.0,29.0,662.2899780273438,0.0410958904109589,1.1784519181981206,0.1642016434086821,0.2027212135198458,0.0484295308848542,1.300867432489466,0.02576430432708202,0,0,1,1.5273770830337408,0.8309907151653781
SPY,2026-03-31,566.0,128.02,130.83,129.425,118.0,1.0,34.0,662.2899780273438,0.0410958904109589,1.1701236360907132,0.1571094150991902,0.2027212135198458,0.0480872727160567,1.300867432489466,0.02171141587792159,0,0,1,1.4277020271379053,0.8402250457216391
SPY,2026-03-31,569.0,124.84,128.23,126.535,117.25,3.0,15.0,662.2899780273438,0.0410958904109589,1.163954267183381,0.1518230591760423,0.2027212135198458,0.0478337370075362,1.300867432489466,0.02679100644090557,0,0,1,1.4057868668728468,0.8404998650300974
SPY,2026-03-31,571.0,108.24,110.99,109.615,82.16,10.0,5.0,662.2899780273438,0.0410958904109589,1.1598773695750328,0.148314283646363,0.2027212135198458,0.0476661932702068,1.0231127474044863,0.02508780732563974,0,0,1,1.0231127474044863,0.8448555823967722
SPY,2026-03-31,581.0,113.42,116.23,114.825,114.38,10.0,78.0,662.2899780273438,0.0410958904109589,1.1399139036615211,0.130952736450462,0.2027212135198458,0.0468457768628022,1.300867432489466,0.024472022643152642,0,0,0,1.3144545064125512,0.8601683673933325
SPY,2026-03-31,590.0,71.57,74.96,73.26499999999999,81.52,1.0,135.0,662.2899780273438,0.0410958904109589,1.1225253864870233,0.115580956402608,0.2027212135198458,0.0461311802665899,0.247111761288166,0.04627038831638574,0,0,0,0.247111761288166,0.8552941770808846
SPY,2026-03-31,595.0,66.76,70.15,68.45500000000001,80.7,9.0,53.0,662.2899780273438,0.0410958904109589,1.113092400045956,0.1071420877567434,0.2027212135198458,0.0457435232895598,0.2673556376731396,0.04952158352202177,0,0,0,0.2673556376731396,0.8598704593537413
SPY,2026-03-31,600.0,61.99,65.4,63.69500000000001,71.85,1.0,460.0,662.2899780273438,0.0410958904109589,1.103816630045573,0.0987738380862269,0.2027212135198458,0.0453623272621468,0.2764443892974854,0.05353638433158024,0,0,0,0.2764443892974854,0.8637919439751562
SPY,2026-03-31,605.0,57.3,60.7,59.0,66.77,3.0,81.0,662.2899780273438,0.0410958904109589,1.094694178557593,0.0904750352715317,0.2027212135198458,0.0449874319955175,0.2814393760739565,0.057627118644067894,0,0,0,0.2814393760739565,0.8676213578868466
SPY,2026-03-31,610.0,52.65,56.07,54.36,54.21,13.0,278.0,662.2899780273438,0.0410958904109589,1.085721275454662,0.0822445361350163,0.2027212135198458,0.0446186825529313,0.2828756091157197,0.06291390728476824,0,0,0,0.2828756091157197,0.8704406874541263
SPY,2026-03-31,615.0,48.09,51.52,49.80500000000001,53.04,21.0,205.0,662.2899780273438,0.0410958904109589,1.0768942732151932,0.0740812254958554,0.2027212135198458,0.0442559290362408,0.283005785616517,0.06886858749121573,0,0,0,0.283005785616517,0.8726864634468052
SPY,2026-03-31,620.0,44.43,46.02,45.225,45.3,14.0,434.0,662.2899780273438,0.0410958904109589,1.0682096419795868,0.065984015263236,0.2027212135198458,0.0438990263827227,0.2772992984325291,0.03515754560530687,0,0,0,0.2772992984325291,0.9084325249281712
SPY,2026-03-31,621.0,43.56,45.13,44.345,52.57,2.0,7.0,662.2899780273438,0.0410958904109589,1.0664894976285728,0.0643724113688944,0.2027212135198458,0.0438283355189824,0.2771150307346285,0.035404216935392946,0,0,0,0.2771150307346285,0.9096809676027874
SPY,2026-03-31,622.0,42.7,44.23,43.465,51.8,3.0,10.0,662.2899780273438,0.0410958904109589,1.064774884288334,0.0627634005631938,0.2027212135198458,0.0437578719570548,0.2767224448726773,0.03520073622454835,0,0,0,0.2767224448726773,0.9113249285656181
SPY,2026-03-31,623.0,41.85,43.35,42.6,59.69,1.0,3.0,662.2899780273438,0.0410958904109589,1.0630657753247894,0.0611569745149201,0.2027212135198458,0.0436876346023886,0.2766743886438459,0.035211267605633804,0,0,0,0.2766743886438459,0.9127807952144499
SPY,2026-03-31,624.0,41.0,42.48,41.739999999999995,42.0,1.0,2.0,662.2899780273438,0.0410958904109589,1.0613621442745893,0.0595531249329455,0.2027212135198458,0.0436176223674488,0.2765839535267055,0.03545759463344507,0,0,0,0.2765839535267055,0.9140284411784029
SPY,2026-03-31,625.0,40.15,41.61,40.879999999999995,41.25,136.0,959.0,662.2899780273438,0.0410958904109589,1.05966396484375,0.0579518435659717,0.2027212135198458,0.0435478341716609,0.2762800146431475,0.03571428571428574,0,0,0,0.2762800146431475,0.9152663348121164
SPY,2026-03-31,626.0,39.32,40.74,40.03,64.95,1.0,3.0,662.2899780273438,0.0410958904109589,1.0579712109063,0.0563531222022747,0.2027212135198458,0.0434782689413547,0.2761031230175794,0.0354733949537847,0,0,0,0.2761031230175794,0.9169440276249275
SPY,2026-03-31,627.0,38.48,39.88,39.18,61.98,,51.0,662.2899780273438,0.0410958904109589,1.0562838565029409,0.0547569526694526,0.2027212135198458,0.0434089256097098,0.2757180473383664,0.03573251659009714,0,0,0,0.2757180473383664,0.9181790250897973
SPY,2026-03-31,628.0,37.66,39.02,38.34,50.6,10.0,86.0,662.2899780273438,0.0410958904109589,1.054601875839719,0.0531633268341745,0.2027212135198458,0.0433398031167007,0.275446071434915,0.03547209181012015,0,0,0,0.275446071434915,0.9198747189221984
SPY,2026-03-31,629.0,51.32,53.14,52.230000000000004,73.25,5.0,6.0,662.2899780273438,0.0410958904109589,1.052925243286715,0.0515722366019327,0.2027212135198458,0.043270900409043,0.6191056856471597,0.034845874018763164,0,0,0,0.6191056856471597,0.9218970190892742
SPY,2026-03-31,630.0,36.02,37.33,36.675,36.58,35.0,2735.0,662.2899780273438,0.0410958904109589,1.051253933376736,0.0499836739167948,0.2027212135198458,0.0432022164401398,0.2747440034592896,0.035719154737559516,0,0,0,0.2747440034592896,0.9225841283064549
SPY,2026-03-31,631.0,35.21,36.48,35.845,61.04,4.0,4.0,662.2899780273438,0.0410958904109589,1.0495879208040313,0.04839763076116,0.2027212135198458,0.0431337501700286,0.2741681780792177,0.0354303250104616,0,0,0,0.2741681780792177,0.9243063077211857
SPY,2026-03-31,632.0,34.4,35.65,35.025,36.08,6.0,2.0,662.2899780273438,0.0410958904109589,1.0479271804230124,0.0468140991555159,0.2027212135198458,0.0430655005653292,0.2736829666301609,0.03568879371877231,0,0,0,0.2736829666301609,0.9255400980445209
SPY,2026-03-31,633.0,33.61,34.82,34.215,50.43,1.0,1.0,662.2899780273438,0.0410958904109589,1.0462716872469886,0.0452330711581971,0.2027212135198458,0.0429974665991913,0.2732769697276057,0.03536460616688589,0,0,0,0.2732769697276057,0.9272948186877161
SPY,2026-03-31,634.0,32.82,34.0,33.41,61.4,1.0,3.0,662.2899780273438,0.0410958904109589,1.0446214164469143,0.0436545388651474,0.2027212135198458,0.042929647251243,0.2728063316093386,0.035318766836276556,0,0,0,0.2728063316093386,0.9288008607810592
SPY,2026-03-31,635.0,32.03,33.18,32.605000000000004,35.22,446.0,1450.0,662.2899780273438,0.0410958904109589,1.0429763433501476,0.0420784944096815,0.2027212135198458,0.0428620415075403,0.2721403840364069,0.03527066400858759,0,0,0,0.2721403840364069,0.9303090702485575
SPY,2026-03-31,636.0,31.25,32.36,31.805,43.92,2.0,57.0,662.2899780273438,0.0410958904109589,1.0413364434392198,0.0405049299622511,0.2027212135198458,0.0427946483605158,0.2714143550015688,0.034900172928784765,0,0,0,0.2714143550015688,0.9321076961738348
SPY,2026-03-31,637.0,30.48,31.56,31.02,61.38,7.0,7.0,662.2899780273438,0.0410958904109589,1.0397016923506182,0.0389338377302099,0.2027212135198458,0.0427274668089295,0.2708771534184365,0.03481624758220497,0,0,0,0.2708771534184365,0.9336489886828141
SPY,2026-03-31,638.0,29.71,30.75,30.23,51.36,1.0,12.0,662.2899780273438,0.0410958904109589,1.0380720658735796,0.0373652099575834,0.2027212135198458,0.0426604958578183,0.270022959538892,0.03440291101554744,0,0,0,0.270022959538892,0.935488347714291
SPY,2026-03-31,639.0,28.95,29.96,29.455,34.81,31.0,32.0,662.2899780273438,0.0410958904109589,1.0364475399488948,0.0357990389248384,0.2027212135198458,0.0425937345184477,0.2693460149126649,0.03428959429638437,0,0,0,0.2693460149126649,0.9370572830960683
SPY,2026-03-31,640.0,28.2,29.17,28.685000000000002,28.65,438.0,3663.0,662.2899780273438,0.0410958904109589,1.0348280906677243,0.0342353169486556,0.2027212135198458,0.0425271818082626,0.2685960695220829,0.03381558305734713,0,0,0,0.2685960695220829,0.9389540457151103
SPY,2026-03-31,641.0,27.45,28.39,27.92,43.41,2.0,49.0,662.2899780273438,0.0410958904109589,1.033213694270427,0.0326740363817032,0.2027212135198458,0.0424608367508394,0.2677727210359276,0.03366762177650434,0,0,0,0.2677727210359276,0.9405557752048358
SPY,2026-03-31,642.0,26.71,27.61,27.16,32.72,1.0,9.0,662.2899780273438,0.0410958904109589,1.0316043271453952,0.031115189612412,0.2027212135198458,0.0423946983758381,0.2668752989021689,0.03313696612665679,0,0,0,0.2668752989021689,0.9425069572565091
SPY,2026-03-31,643.0,25.98,26.84,26.41,39.85,6.0,6.0,662.2899780273438,0.0410958904109589,1.0299999658279062,0.0295587690647537,0.2027212135198458,0.042328765718955,0.2660150700543522,0.03256342294585382,0,0,0,0.2660150700543522,0.9444993728908356
SPY,2026-03-31,644.0,25.25,26.08,25.665,25.5,1.0,38.0,662.2899780273438,0.0410958904109589,1.028400586998981,0.0280047671980196,0.2027212135198458,0.0422630378218759,0.2650758054739088,0.03233976232222865,0,0,0,0.2650758054739088,0.9461732156032236
