ticker,expiry,strike,bid,ask,mid,lastPrice,volume,openInterest,spot,time_to_maturity,moneyness,log_moneyness,sqrt_T,moneyness_T_interaction
QQQ,2026-04-02,605.0,8.79,8.9,8.844999999999999,8.93,843.0,1881.0,593.719970703125,0.0465753424657534,0.9813553234762397,-0.018820679618876953,0.21581321198145725,0.04570696027149607
QQQ,2026-04-02,606.0,8.3,8.42,8.36,8.62,51.0,210.0,593.719970703125,0.0465753424657534,0.9797359252526815,-0.02047220765734996,0.21581321198145725,0.045631536244645415
QQQ,2026-04-02,607.0,7.85,7.96,7.904999999999999,8.15,112.0,384.0,593.719970703125,0.0465753424657534,0.9781218627728583,-0.02212101264753378,0.21581321198145725,0.04555636073188653
QQQ,2026-04-02,608.0,7.4,7.5,7.45,7.7,67.0,258.0,593.719970703125,0.0465753424657534,0.9765131097090872,-0.023767103554202435,0.21581321198145725,0.045481432506998556
QQQ,2026-04-02,609.0,6.96,7.06,7.01,7.1,120.0,266.0,593.719970703125,0.0465753424657534,0.9749096399066092,-0.02541048929793253,0.21581321198145725,0.04540675035181465
QQQ,2026-04-02,610.0,6.54,6.63,6.585,6.68,377.0,2181.0,593.719970703125,0.0465753424657534,0.9733114273821721,-0.02705117875539241,0.21581321198145725,0.04533231305615594
QQQ,2026-04-02,611.0,6.12,6.22,6.17,6.56,80.0,220.0,593.719970703125,0.0465753424657534,0.9717184463226268,-0.028689180759630818,0.21581321198145725,0.045258119417766154
QQQ,2026-04-02,612.0,5.72,5.81,5.765,5.9,177.0,364.0,593.719970703125,0.0465753424657534,0.9701306710835376,-0.03032450410036158,0.21581321198145725,0.04518416824224693
QQQ,2026-04-02,613.0,5.33,5.43,5.38,5.75,182.0,102.0,593.719970703125,0.0465753424657534,0.9685480761878059,-0.03195715752424683,0.21581321198145725,0.045110458342993674
QQQ,2026-04-02,614.0,5.0,5.05,5.025,5.02,34.0,337.0,593.719970703125,0.0465753424657534,0.9669706363243078,-0.033587149735177964,0.21581321198145725,0.04503698854113212
QQQ,2026-04-02,615.0,4.61,4.69,4.65,4.64,969.0,1317.0,593.719970703125,0.0465753424657534,0.9653983263465448,-0.0352144893945533,0.21581321198145725,0.04496375766545548
QQQ,2026-04-02,616.0,4.26,4.35,4.305,4.39,60.0,127.0,593.719970703125,0.0465753424657534,0.9638311212713068,-0.03683918512155531,0.21581321198145725,0.04489076455236221
QQQ,2026-04-02,617.0,3.93,4.02,3.975,4.02,56.0,111.0,593.719970703125,0.0465753424657534,0.9622689962773501,-0.0384612454934233,0.21581321198145725,0.04481800804579436
QQQ,2026-04-02,618.0,3.62,3.7,3.66,3.79,95.0,162.0,593.719970703125,0.0465753424657534,0.9607119267040858,-0.04008067904572623,0.21581321198145725,0.04474548699717657
QQQ,2026-04-02,619.0,3.33,3.4,3.365,3.65,60.0,167.0,593.719970703125,0.0465753424657534,0.9591598880502827,-0.04169749427263156,0.21581321198145725,0.04467320026535561
QQQ,2026-04-02,620.0,3.04,3.12,3.08,3.08,551.0,1650.0,593.719970703125,0.0465753424657534,0.9576128559727822,-0.04331169962717275,0.21581321198145725,0.044601146716540516
QQQ,2026-04-02,621.0,2.78,2.85,2.815,2.87,95.0,123.0,593.719970703125,0.0465753424657534,0.9560708062852254,-0.04492330352151424,0.21581321198145725,0.044529325224243355
QQQ,2026-04-02,622.0,2.53,2.6,2.565,2.84,52.0,173.0,593.719970703125,0.0465753424657534,0.9545337149567926,-0.046532314327214906,0.21581321198145725,0.044457734669220456
QQQ,2026-04-02,623.0,2.3,2.36,2.33,2.62,195.0,321.0,593.719970703125,0.0465753424657534,0.9530015581109551,-0.04813874037548858,0.21581321198145725,0.044386373939414324
QQQ,2026-04-02,624.0,2.08,2.14,2.1100000000000003,2.17,31.0,198.0,593.719970703125,0.0465753424657534,0.9514743120242388,-0.049742589957463106,0.21581321198145725,0.04431524192989603
QQQ,2026-04-02,625.0,1.87,1.93,1.9,1.92,988.0,1501.0,593.719970703125,0.0465753424657534,0.949951953125,-0.051343871324436956,0.21581321198145725,0.044244337542808196
QQQ,2026-04-02,626.0,1.68,1.74,1.71,2.05,68.0,438.0,593.719970703125,0.0465753424657534,0.9484344579922125,-0.05294259268813398,0.21581321198145725,0.044173659687308506
QQQ,2026-04-02,627.0,1.51,1.57,1.54,1.56,63.0,586.0,593.719970703125,0.0465753424657534,0.9469218033542663,-0.05453876222095618,0.21581321198145725,0.04410320727951375
QQQ,2026-04-02,628.0,1.35,1.4,1.375,1.55,279.0,643.0,593.719970703125,0.0465753424657534,0.9454139660877786,-0.05613238805623421,0.21581321198145725,0.04403297924244446
QQQ,2026-04-02,629.0,1.2,1.26,1.23,1.23,203.0,380.0,593.719970703125,0.0465753424657534,0.9439109232164149,-0.05772347828847606,0.21581321198145725,0.04396297450596998
QQQ,2026-04-02,630.0,1.07,1.12,1.0950000000000002,1.11,804.0,2944.0,593.719970703125,0.0465753424657534,0.9424126519097222,-0.059312040973613846,0.21581321198145725,0.043893192006754164
QQQ,2026-04-02,635.0,0.59,0.62,0.605,0.6,847.0,5179.0,593.719970703125,0.0465753424657534,0.9349920798474409,-0.06721722048072715,0.21581321198145725,0.04354757632166161
QQQ,2026-04-02,640.0,0.3,0.34,0.32,0.32,782.0,2277.0,593.719970703125,0.0465753424657534,0.9276874542236329,-0.07506039794175297,0.21581321198145725,0.04320736088164863
QQQ,2026-04-02,645.0,0.16,0.2,0.18,0.17,393.0,4384.0,593.719970703125,0.0465753424657534,0.9204960786094961,-0.08284253838380798,0.21581321198145725,0.04287242009962034
QQQ,2026-04-02,650.0,0.09,0.13,0.11,0.13,452.0,1221.0,593.719970703125,0.0465753424657534,0.9134153395432693,-0.09056458447771824,0.21581321198145725,0.04254263225270019
QQQ,2026-04-02,655.0,0.07,0.1,0.085,0.09,17.0,4329.0,593.719970703125,0.0465753424657534,0.9064427033635496,-0.09822745722328742,0.21581321198145725,0.042217879334740645
AAPL,2026-03-18,220.0,28.9,31.85,30.375,37.53,153.0,23.0,250.1199951171875,0.0054794520547945,1.1369090687144887,0.12831323682485601,0.07402332101976039,0.006229638732682106
AAPL,2026-03-18,222.5,26.25,29.55,27.9,34.22,152.0,23.0,250.1199951171875,0.0054794520547945,1.1241348095154495,0.11701368157092265,0.07402332101976039,0.006159642791865453
AAPL,2026-03-18,225.0,23.95,27.05,25.5,30.9,1.0,57.0,250.1199951171875,0.0054794520547945,1.1116444227430555,0.10584038097279733,0.07402332101976039,0.006091202316400281
AAPL,2026-03-18,227.5,21.45,24.45,22.95,28.22,2.0,34.0,250.1199951171875,0.0054794520547945,1.0994285499656593,0.09479054478621234,0.07402332101976039,0.0060242660272090695
AAPL,2026-03-18,230.0,19.1,22.15,20.625,21.63,187.0,33.0,250.1199951171875,0.0054794520547945,1.0874782396399456,0.08386147425402206,0.07402332101976039,0.005958784874739405
AAPL,2026-03-18,232.5,17.0,19.2,18.1,19.59,186.0,32.0,250.1199951171875,0.0054794520547945,1.075784925235215,0.07305055814980639,0.07402332101976039,0.005894711919097046
AAPL,2026-03-18,235.0,14.3,16.65,15.475,20.62,63.0,60.0,250.1199951171875,0.0054794520547945,1.0643404047539893,0.062355269033058436,0.07402332101976039,0.005832002217830056
AAPL,2026-03-18,237.5,12.15,14.1,13.125,14.6,26.0,44.0,250.1199951171875,0.0054794520547945,1.0531368215460526,0.05177315970252154,0.07402332101976039,0.005770612720800266
AAPL,2026-03-18,240.0,10.05,11.8,10.925,11.03,1.0,41.0,250.1199951171875,0.0054794520547945,1.0421666463216146,0.04130185983522619,0.07402332101976039,0.005710502171625264
AAPL,2026-03-18,245.0,6.6,6.9,6.75,6.7,200.0,66.0,250.1199951171875,0.0054794520547945,1.0208979392538264,0.0206825726324904,0.07402332101976039,0.00559396131097985
AAPL,2026-03-18,250.0,3.35,3.5,3.425,3.4,1139.0,302.0,250.1199951171875,0.0054794520547945,1.00047998046875,0.0004798653149711309,0.07402332101976039,0.005482082084760254
AAPL,2026-03-18,252.5,2.18,2.28,2.23,2.19,1790.0,87.0,250.1199951171875,0.0054794520547945,0.9905742380878713,-0.009470465538197062,0.07402332101976039,0.005427804044317083
AAPL,2026-03-18,255.0,1.28,1.36,1.32,1.32,2383.0,210.0,250.1199951171875,0.0054794520547945,0.9808627259497549,-0.01932276198120869,0.07402332101976039,0.0053745902791767185
AAPL,2026-03-18,257.5,0.7,0.75,0.725,0.68,1977.0,378.0,250.1199951171875,0.0054794520547945,0.971339786862864,-0.029078936926573394,0.07402332101976039,0.0053224097910293715
AAPL,2026-03-18,260.0,0.35,0.4,0.375,0.36,3233.0,863.0,250.1199951171875,0.0054794520547945,0.9619999812199519,-0.038740847838310284,0.07402332101976039,0.005271232773807936
AAPL,2026-03-18,262.5,0.17,0.21,0.19,0.2,2604.0,1229.0,250.1199951171875,0.0054794520547945,0.9528380766369048,-0.048310298854460934,0.07402332101976039,0.005221030556914527
AAPL,2026-03-18,265.0,0.1,0.12,0.11,0.11,1251.0,1598.0,250.1199951171875,0.0054794520547945,0.9438490381780661,-0.057789042809004675,0.07402332101976039,0.0051717755516606165
AAPL,2026-03-18,267.5,0.05,0.07,0.06,0.06,528.0,503.0,250.1199951171875,0.0054794520547945,0.9350280191296729,-0.06717878315884372,0.07402332101976039,0.005123441200710517
AAPL,2026-03-20,90.0,158.15,162.1,160.125,175.67,13.0,59.0,250.1199951171875,0.010958904109589,2.779111056857639,1.0221311128469523,0.10468478451804254,0.030456011582001407
AAPL,2026-03-20,95.0,163.1,167.0,165.05,165.52,7.0,1.0,250.1199951171875,0.010958904109589,2.6328420538651316,0.9680638915766766,0.10468478451804254,0.028853063604001333
AAPL,2026-03-20,100.0,148.3,152.05,150.175,160.45,10.0,51.0,250.1199951171875,0.010958904109589,2.501199951171875,0.9167705971891262,0.10468478451804254,0.027410410423801268
AAPL,2026-03-20,105.0,153.1,157.0,155.05,143.15,1.0,27.0,250.1199951171875,0.010958904109589,2.3820951915922617,0.867980433019694,0.10468478451804254,0.026105152784572632
AAPL,2026-03-20,110.0,138.25,142.05,140.15,154.77,1.0,355.0,250.1199951171875,0.010958904109589,2.2738181374289774,0.8214604173848014,0.10468478451804254,0.024918554930728424
AAPL,2026-03-20,115.0,133.3,136.95,135.125,136.4,2.0,191.0,250.1199951171875,0.010958904109589,2.174956479279891,0.7770086548139674,0.10468478451804254,0.02383513949895762
AAPL,2026-03-20,120.0,128.05,132.15,130.10000000000002,132.0,16.0,58.0,250.1199951171875,0.010958904109589,2.084333292643229,0.7344490403951714,0.10468478451804254,0.022842008686501054
AAPL,2026-03-20,125.0,123.3,127.1,125.2,139.5,3.0,114.0,250.1199951171875,0.010958904109589,2.0009599609375,0.6936270458749164,0.10468478451804254,0.021928328339041014
AAPL,2026-03-20,130.0,118.0,122.15,120.075,125.1,12.0,75.0,250.1199951171875,0.010958904109589,1.9239999624399038,0.6544063327216351,0.10468478451804254,0.021084931095231744
AAPL,2026-03-20,135.0,113.3,116.95,115.125,127.26,8.0,277.0,250.1199951171875,0.010958904109589,1.8527407045717592,0.616666004738788,0.10468478451804254,0.02030400772133427
AAPL,2026-03-20,140.0,108.3,111.95,110.125,123.01,18.0,142.0,250.1199951171875,0.010958904109589,1.7865713936941965,0.5802983605679132,0.10468478451804254,0.019578864588429477
AAPL,2026-03-20,145.0,103.3,106.95,105.125,110.47,6.0,193.0,250.1199951171875,0.010958904109589,1.7249654835668105,0.5452070407566432,0.10468478451804254,0.018903731326759494
AAPL,2026-03-20,150.0,98.35,102.05,100.2,105.88,2.0,530.0,250.1199951171875,0.010958904109589,1.6674666341145834,0.5113054890809617,0.10468478451804254,0.018273606949200844
AAPL,2026-03-20,155.0,93.35,96.95,95.15,106.0,1.0,195.0,250.1199951171875,0.010958904109589,1.6136773878528226,0.4785156662579708,0.10468478451804254,0.01768413575729114
AAPL,2026-03-20,160.0,88.5,91.95,90.225,99.75,7.0,447.0,250.1199951171875,0.010958904109589,1.5632499694824218,0.4467669679433905,0.10468478451804254,0.01713150651487579
AAPL,2026-03-20,165.0,83.35,86.95,85.15,96.55,1.0,254.0,250.1199951171875,0.010958904109589,1.515878758285985,0.4159953092766369,0.10468478451804254,0.01661236995381895
AAPL,2026-03-20,170.0,78.35,82.1,80.225,81.29,11.0,737.0,250.1199951171875,0.010958904109589,1.4712940889246324,0.38614234612695575,0.10468478451804254,0.01612377083753016
AAPL,2026-03-20,175.0,73.35,76.95,75.15,86.4,1.0,361.0,250.1199951171875,0.010958904109589,1.4292571149553572,0.35715480925370346,0.10468478451804254,0.015663091670743583
AAPL,2026-03-20,180.0,69.35,71.8,70.57499999999999,72.62,38.0,522.0,250.1199951171875,0.010958904109589,1.3895555284288195,0.3289839322870071,0.10468478451804254,0.015228005791000703
AAPL,2026-03-20,185.0,64.25,66.85,65.55,66.36,1.0,869.0,250.1199951171875,0.010958904109589,1.351999973606419,0.30158495809889274,0.10468478451804254,0.014816438066919605
AAPL,2026-03-20,190.0,59.15,61.95,60.55,60.6,7.0,614.0,250.1199951171875,0.010958904109589,1.3164210269325658,0.2749167110167313,0.10468478451804254,0.014426531802000667
AAPL,2026-03-20,195.0,54.3,56.9,55.599999999999994,56.01,23.0,1530.0,250.1199951171875,0.010958904109589,1.2826666416266026,0.2489412246134707,0.10468478451804254,0.014056620730154496
AAPL,2026-03-20,200.0,49.1,51.8,50.45,51.63,63.0,6383.0,250.1199951171875,0.010958904109589,1.2505999755859376,0.2236234166291809,0.10468478451804254,0.013705205211900634
AAPL,2026-03-20,205.0,44.0,46.9,45.45,46.57,40.0,121.0,250.1199951171875,0.010958904109589,1.2200975371570122,0.1989308040388093,0.10468478451804254,0.013370931914049398
AAPL,2026-03-20,210.0,39.85,41.4,40.625,40.82,28.0,4409.0,250.1199951171875,0.010958904109589,1.1910475957961308,0.1748332524597487,0.10468478451804254,0.013052576392286316
AAPL,2026-03-20,215.0,34.15,36.95,35.55,36.33,142.0,1412.0,250.1199951171875,0.010958904109589,1.1633488144985464,0.15130275504955462,0.10468478451804254,0.012749028104093611
AAPL,2026-03-20,220.0,30.0,30.9,30.45,30.54,152.0,5964.0,250.1199951171875,0.010958904109589,1.1369090687144887,0.12831323682485601,0.10468478451804254,0.012459277465364212
AAPL,2026-03-20,225.0,25.05,25.95,25.5,25.6,41.0,1979.0,250.1199951171875,0.010958904109589,1.1116444227430555,0.10584038097279733,0.10468478451804254,0.012182404632800563
AAPL,2026-03-20,230.0,20.65,21.1,20.875,20.9,214.0,6322.0,250.1199951171875,0.010958904109589,1.0874782396399456,0.08386147425402206,0.10468478451804254,0.01191756974947881
AAPL,2026-03-20,235.0,15.6,16.4,16.0,16.54,3628.0,1084.0,250.1199951171875,0.010958904109589,1.0643404047539893,0.062355269033058436,0.10468478451804254,0.011664004435660113
AAPL,2026-03-20,237.5,13.4,14.5,13.95,14.0,17.0,130.0,250.1199951171875,0.010958904109589,1.0531368215460526,0.05177315970252154,0.10468478451804254,0.011541225441600533
AAPL,2026-03-20,240.0,11.25,11.85,11.55,11.6,288.0,9596.0,250.1199951171875,0.010958904109589,1.0421666463216146,0.04130185983522619,0.10468478451804254,0.011421004343250527
AAPL,2026-03-20,242.5,9.1,9.85,9.475,9.6,38.0,232.0,250.1199951171875,0.010958904109589,1.0314226602770618,0.030939072799679494,0.10468478451804254,0.011303262030433511
AAPL,2026-03-20,245.0,7.5,8.7,8.1,7.6,626.0,2642.0,250.1199951171875,0.010958904109589,1.0208979392538264,0.0206825726324904,0.10468478451804254,0.0111879226219597
AAPL,2026-03-20,247.5,5.55,6.6,6.074999999999999,6.05,442.0,79.0,250.1199951171875,0.010958904109589,1.0105858388573232,0.01053020116847248,0.10468478451804254,0.011074913302545966
AAPL,2026-03-20,250.0,4.3,4.45,4.375,4.3,4360.0,13329.0,250.1199951171875,0.010958904109589,1.00047998046875,0.0004798653149711309,0.10468478451804254,0.010964164169520507
AAPL,2026-03-20,252.5,2.95,3.15,3.05,2.98,4659.0,441.0,250.1199951171875,0.010958904109589,0.9905742380878713,-0.009470465538197062,0.10468478451804254,0.010855608088634165
AAPL,2026-03-20,255.0,1.93,2.02,1.975,1.96,8374.0,7407.0,250.1199951171875,0.010958904109589,0.9808627259497549,-0.01932276198120869,0.10468478451804254,0.010749180558353437
AAPL,2026-03-20,257.5,1.19,1.29,1.24,1.2,5884.0,2232.0,250.1199951171875,0.010958904109589,0.971339786862864,-0.029078936926573394,0.10468478451804254,0.010644819582058743
AAPL,2026-03-20,260.0,0.7,0.76,0.73,0.75,15044.0,30741.0,250.1199951171875,0.010958904109589,0.9619999812199519,-0.038740847838310284,0.10468478451804254,0.010542465547615872
AAPL,2026-03-20,262.5,0.4,0.44,0.42,0.42,3225.0,3110.0,250.1199951171875,0.010958904109589,0.9528380766369048,-0.048310298854460934,0.10468478451804254,0.010442061113829055
AAPL,2026-03-20,265.0,0.23,0.25,0.24,0.24,11776.0,11904.0,250.1199951171875,0.010958904109589,0.9438490381780661,-0.057789042809004675,0.10468478451804254,0.010343551103321233
AAPL,2026-03-20,267.5,0.15,0.16,0.155,0.15,2075.0,4452.0,250.1199951171875,0.010958904109589,0.9350280191296729,-0.06717878315884372,0.10468478451804254,0.010246882401421034
AAPL,2026-03-20,270.0,0.1,0.11,0.105,0.1,5765.0,31712.0,250.1199951171875,0.010958904109589,0.9263703522858796,-0.07648117582115731,0.10468478451804254,0.010152003860667135
AAPL,2026-03-20,272.5,0.06,0.08,0.07,0.06,520.0,3194.0,250.1199951171875,0.010958904109589,0.9178715417144495,-0.08569783092608131,0.10468478451804254,0.010058866210569272
AAPL,2026-03-20,275.0,0.04,0.05,0.045,0.05,4116.0,25832.0,250.1199951171875,0.010958904109589,0.9095272549715909,-0.09483031448935379,0.10468478451804254,0.00996742197229137
AAPL,2026-03-20,280.0,0.02,0.03,0.025,0.03,2799.0,60788.0,250.1199951171875,0.010958904109589,0.8932856968470982,-0.1128488199920321,0.10468478451804254,0.009789432294214738
AAPL,2026-03-27,175.0,73.5,77.15,75.325,84.75,,2.0,250.1199951171875,0.0301369863013698,1.4292571149553572,0.35715480925370346,0.17360007575277667,0.04307350209454493
AAPL,2026-03-27,180.0,69.35,72.15,70.75,83.05,,2.0,250.1199951171875,0.0301369863013698,1.3895555284288195,0.3289839322870071,0.17360007575277667,0.04187701592525201
AAPL,2026-03-27,185.0,64.05,67.2,65.625,76.18,1.0,5.0,250.1199951171875,0.0301369863013698,1.351999973606419,0.30158495809889274,0.17360007575277667,0.04074520468402898
AAPL,2026-03-27,190.0,59.1,62.1,60.6,61.97,1.0,18.0,250.1199951171875,0.0301369863013698,1.3164210269325658,0.2749167110167313,0.17360007575277667,0.0396729624555019
AAPL,2026-03-27,195.0,54.25,57.3,55.775,64.01,1.0,8.0,250.1199951171875,0.0301369863013698,1.2826666416266026,0.2489412246134707,0.17360007575277667,0.03865570700792493
AAPL,2026-03-27,200.0,49.35,52.35,50.85,57.77,58.0,18.0,250.1199951171875,0.0301369863013698,1.2505999755859376,0.2236234166291809,0.17360007575277667,0.03768931433272681
AAPL,2026-03-27,205.0,44.65,47.25,45.95,48.3,8.0,28.0,250.1199951171875,0.0301369863013698,1.2200975371570122,0.1989308040388093,0.17360007575277667,0.03677006276363591
AAPL,2026-03-27,210.0,39.65,41.95,40.8,41.74,4.0,29.0,250.1199951171875,0.0301369863013698,1.1910475957961308,0.1748332524597487,0.17360007575277667,0.035894585078787435
AAPL,2026-03-27,215.0,35.2,37.15,36.175,37.71,1.0,27.0,250.1199951171875,0.0301369863013698,1.1633488144985464,0.15130275504955462,0.17360007575277667,0.03505982728625749
AAPL,2026-03-27,220.0,29.75,32.15,30.95,31.37,455.0,480.0,250.1199951171875,0.0301369863013698,1.1369090687144887,0.12831323682485601,0.17360007575277667,0.03426301302975165
AAPL,2026-03-27,225.0,25.3,27.2,26.25,26.65,9.0,16.0,250.1199951171875,0.0301369863013698,1.1116444227430555,0.10584038097279733,0.17360007575277667,0.03350161274020161
AAPL,2026-03-27,230.0,21.15,22.55,21.85,22.0,9.0,15.0,250.1199951171875,0.0301369863013698,1.0874782396399456,0.08386147425402206,0.17360007575277667,0.03277331681106679
AAPL,2026-03-27,235.0,16.25,18.2,17.225,17.72,25.0,62.0,250.1199951171875,0.0301369863013698,1.0643404047539893,0.062355269033058436,0.17360007575277667,0.032076012198065364
AAPL,2026-03-27,240.0,12.2,14.2,13.2,13.8,69.0,337.0,250.1199951171875,0.0301369863013698,1.0421666463216146,0.04130185983522619,0.17360007575277667,0.03140776194393901
AAPL,2026-03-27,245.0,9.25,9.5,9.375,9.45,172.0,65.0,250.1199951171875,0.0301369863013698,1.0208979392538264,0.0206825726324904,0.17360007575277667,0.030766787210389227
AAPL,2026-03-27,250.0,6.05,6.2,6.125,6.1,832.0,439.0,250.1199951171875,0.0301369863013698,1.00047998046875,0.0004798653149711309,0.17360007575277667,0.030151451466181447
AAPL,2026-03-27,255.0,3.35,3.85,3.6,3.65,1791.0,532.0,250.1199951171875,0.0301369863013698,0.9808627259497549,-0.01932276198120869,0.17360007575277667,0.029560246535472005
AAPL,2026-03-27,260.0,1.76,1.91,1.835,1.87,2483.0,4365.0,250.1199951171875,0.0301369863013698,0.9619999812199519,-0.038740847838310284,0.17360007575277667,0.028991780255943695
AAPL,2026-03-27,265.0,0.84,0.89,0.865,0.87,2950.0,2913.0,250.1199951171875,0.0301369863013698,0.9438490381780661,-0.057789042809004675,0.17360007575277667,0.02844476553413344
AAPL,2026-03-27,270.0,0.36,0.4,0.38,0.38,1252.0,3499.0,250.1199951171875,0.0301369863013698,0.9263703522858796,-0.07648117582115731,0.17360007575277667,0.02791801061683467
AAPL,2026-03-27,275.0,0.16,0.19,0.175,0.18,1873.0,3868.0,250.1199951171875,0.0301369863013698,0.9095272549715909,-0.09483031448935379,0.17360007575277667,0.027410410423801313
AAPL,2026-03-27,280.0,0.08,0.11,0.095,0.09,459.0,5492.0,250.1199951171875,0.0301369863013698,0.8932856968470982,-0.1128488199920321,0.17360007575277667,0.026920938809090578
AAPL,2026-03-27,285.0,0.05,0.06,0.055,0.06,191.0,6801.0,250.1199951171875,0.0301369863013698,0.8776140179550439,-0.130548397091433,0.17360007575277667,0.02644864163700127
AAPL,2026-03-27,290.0,0.02,0.03,0.025,0.02,55.0,3140.0,250.1199951171875,0.0301369863013698,0.8624827417834052,-0.14794013980330217,0.17360007575277667,0.02599263057429435
AAPL,2026-04-02,110.0,138.4,142.15,140.275,146.9,,0.0,250.1199951171875,0.0465753424657534,2.2738181374289774,0.8214604173848014,0.21581321198145725,0.10590385845559615
AAPL,2026-04-02,165.0,83.6,87.25,85.425,92.03,1.0,5.0,250.1199951171875,0.0465753424657534,1.515878758285985,0.4159953092766369,0.21581321198145725,0.07060257230373077
AAPL,2026-04-02,175.0,74.2,77.3,75.75,77.45,1.0,2.0,250.1199951171875,0.0465753424657534,1.4292571149553572,0.35715480925370346,0.21581321198145725,0.06656813960066044
AAPL,2026-04-02,185.0,64.15,67.25,65.7,80.27,2.0,2.0,250.1199951171875,0.0465753424657534,1.351999973606419,0.30158495809889274,0.21581321198145725,0.06296986178440853
AAPL,2026-04-02,190.0,59.05,62.5,60.775,73.8,1.0,1.0,250.1199951171875,0.0465753424657534,1.3164210269325658,0.2749167110167313,0.21581321198145725,0.06131276015850303
AAPL,2026-04-02,195.0,54.15,57.55,55.849999999999994,67.32,2.0,3.0,250.1199951171875,0.0465753424657534,1.2826666416266026,0.2489412246134707,0.21581321198145725,0.0597406381031568
AAPL,2026-04-02,205.0,44.8,47.75,46.275,70.42,1.0,3.0,250.1199951171875,0.0465753424657534,1.2200975371570122,0.1989308040388093,0.21581321198145725,0.05682646063471013
AAPL,2026-04-02,210.0,40.1,42.55,41.325,47.0,16.0,21.0,250.1199951171875,0.0465753424657534,1.1910475957961308,0.1748332524597487,0.21581321198145725,0.055473449667217026
AAPL,2026-04-02,215.0,35.95,37.8,36.875,42.92,2.0,3.0,250.1199951171875,0.0465753424657534,1.1633488144985464,0.15130275504955462,0.21581321198145725,0.05418336944239802
AAPL,2026-04-02,220.0,30.4,32.65,31.525,32.6,5.0,3.0,250.1199951171875,0.0465753424657534,1.1369090687144887,0.12831323682485601,0.21581321198145725,0.052951929227798074
AAPL,2026-04-02,225.0,25.8,28.1,26.950000000000003,27.0,2.0,8.0,250.1199951171875,0.0465753424657534,1.1116444227430555,0.10584038097279733,0.21581321198145725,0.05177521968940256
AAPL,2026-04-02,230.0,21.35,23.55,22.450000000000003,23.45,1.0,12.0,250.1199951171875,0.0465753424657534,1.0874782396399456,0.08386147425402206,0.21581321198145725,0.050649671435285114
AAPL,2026-04-02,235.0,18.05,19.25,18.65,18.2,9.0,50.0,250.1199951171875,0.0465753424657534,1.0643404047539893,0.062355269033058436,0.21581321198145725,0.04957201885155564
AAPL,2026-04-02,240.0,14.05,14.9,14.475,14.78,26.0,60.0,250.1199951171875,0.0465753424657534,1.0421666463216146,0.04130185983522619,0.21581321198145725,0.0485392684588149
AAPL,2026-04-02,245.0,10.4,11.55,10.975,10.5,47.0,51.0,250.1199951171875,0.0465753424657534,1.0208979392538264,0.0206825726324904,0.21581321198145725,0.04754867114332888
AAPL,2026-04-02,250.0,7.25,8.3,7.775,7.45,94.0,272.0,250.1199951171875,0.0465753424657534,1.00047998046875,0.0004798653149711309,0.21581321198145725,0.04659769772046231
AAPL,2026-04-02,255.0,4.6,4.9,4.75,4.75,424.0,516.0,250.1199951171875,0.0465753424657534,0.9808627259497549,-0.01932276198120869,0.21581321198145725,0.045684017373002254
AAPL,2026-04-02,260.0,2.76,3.05,2.905,2.8,704.0,2247.0,250.1199951171875,0.0465753424657534,0.9619999812199519,-0.038740847838310284,0.21581321198145725,0.0448054785773676
AAPL,2026-04-02,265.0,1.49,1.76,1.625,1.54,466.0,1029.0,250.1199951171875,0.0465753424657534,0.9438490381780661,-0.057789042809004675,0.21581321198145725,0.04396009218911538
AAPL,2026-04-02,270.0,0.77,0.82,0.7949999999999999,0.79,891.0,1598.0,250.1199951171875,0.0465753424657534,0.9263703522858796,-0.07648117582115731,0.21581321198145725,0.04314601640783546
AAPL,2026-04-02,275.0,0.4,0.43,0.415,0.4,2056.0,3291.0,250.1199951171875,0.0465753424657534,0.9095272549715909,-0.09483031448935379,0.21581321198145725,0.04236154338223846
AAPL,2026-04-02,280.0,0.22,0.24,0.2299999999999999,0.23,457.0,3121.0,250.1199951171875,0.0465753424657534,0.8932856968470982,-0.1128488199920321,0.21581321198145725,0.04160508725041277
AAPL,2026-04-02,285.0,0.14,0.15,0.145,0.13,304.0,4227.0,250.1199951171875,0.0465753424657534,0.8776140179550439,-0.130548397091433,0.21581321198145725,0.04087517343900202
AAPL,2026-04-02,290.0,0.07,0.1,0.085,0.09,167.0,1859.0,250.1199951171875,0.0465753424657534,0.8624827417834052,-0.14794013980330217,0.21581321198145725,0.04017042906936406
AAPL,2026-04-10,170.0,79.35,82.35,80.85,92.92,,1.0,250.1199951171875,0.0684931506849315,1.4712940889246324,0.38614234612695575,0.2617119612951068,0.10077356773456386
AAPL,2026-04-10,180.0,69.45,72.6,71.025,83.64,,5.0,250.1199951171875,0.0684931506849315,1.3895555284288195,0.3289839322870071,0.2617119612951068,0.09517503619375475
AAPL,2026-04-10,195.0,54.85,57.9,56.375,67.52,2.0,3.0,250.1199951171875,0.0684931506849315,1.2826666416266026,0.2489412246134707,0.2617119612951068,0.08785387956346592
AAPL,2026-04-10,200.0,49.95,52.6,51.275000000000006,61.67,10.0,6.0,250.1199951171875,0.0684931506849315,1.2505999755859376,0.2236234166291809,0.2617119612951068,0.08565753257437929
