contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,dte,spot,mid,moneyness,T
SPY260130C00678000,2026-01-02 21:05:53+00:00,678.0,14.05,13.81,14.21,-2.1400003,-13.218038,29.0,721,0.1548851602172852,True,REGULAR,USD,2026-01-30,26,683.1699829101562,14.010000000000002,1.0076253435253042,0.07123287671232877
SPY260130C00679000,2026-01-02 21:14:47+00:00,679.0,13.3,13.15,13.51,0.25,1.9157088,70.0,793,0.1529320547485352,True,REGULAR,USD,2026-01-30,26,683.1699829101562,13.33,1.0061413592196704,0.07123287671232877
SPY260130C00680000,2026-01-02 21:12:13+00:00,680.0,12.58,12.6,12.72,-0.05000019,-0.3958843,4275.0,4429,0.149575154724121,True,REGULAR,USD,2026-01-30,26,683.1699829101562,12.66,1.0046617395737591,0.07123287671232877
SPY260130C00681000,2026-01-02 21:02:01+00:00,681.0,12.0,11.8,12.16,0.22999954,1.9541167,859.0,1003,0.149147912902832,True,REGULAR,USD,2026-01-30,26,683.1699829101562,11.98,1.0031864653599945,0.07123287671232877
SPY260130C00682000,2026-01-02 21:00:05+00:00,682.0,11.36,11.27,11.35,-0.010000229,-0.08795276,1477.0,1070,0.1451806674194335,True,REGULAR,USD,2026-01-30,26,683.1699829101562,11.309999999999999,1.0017155174635721,0.07123287671232877
SPY260130C00683000,2026-01-02 21:13:10+00:00,683.0,10.62,10.63,10.72,0.05000019,0.4730387,1059.0,1061,0.1434717001342773,True,REGULAR,USD,2026-01-30,26,683.1699829101562,10.675,1.0002488768816344,0.07123287671232877
SPY260130C00684000,2026-01-02 21:02:33+00:00,684.0,10.18,10.04,10.08,0.07000065,0.6923902,1226.0,1289,0.1413965255737305,False,REGULAR,USD,2026-01-30,26,683.1699829101562,10.059999999999999,0.9987865247224507,0.07123287671232877
SPY260130C00685000,2026-01-02 21:14:29+00:00,685.0,9.43,9.44,9.48,-0.049999237,-0.52741814,3623.0,4301,0.1396875582885742,False,REGULAR,USD,2026-01-30,26,683.1699829101562,9.46,0.9973284422046077,0.07123287671232877
SPY260130C00686000,2026-01-02 21:10:17+00:00,686.0,8.93,8.85,8.89,-0.019999504,-0.22345816,477.0,1879,0.1378717805480957,False,REGULAR,USD,2026-01-30,26,683.1699829101562,8.870000000000001,0.9958746106562044,0.07123287671232877
SPY260130C00687000,2026-01-02 20:37:51+00:00,687.0,8.05,8.28,8.32,-0.14999962,-1.8292638,612.0,1245,0.1361170373535156,False,REGULAR,USD,2026-01-30,26,683.1699829101562,8.3,0.9944250115140557,0.07123287671232877
SPY260130C00688000,2026-01-02 21:13:10+00:00,688.0,7.72,7.73,7.77,-0.03000021,-0.38709947,961.0,1320,0.1344080700683594,False,REGULAR,USD,2026-01-30,26,683.1699829101562,7.75,0.9929796263229015,0.07123287671232877
SPY260130C00689000,2026-01-02 20:54:40+00:00,689.0,6.86,7.2,7.24,-0.3699999,-5.117564,307.0,799,0.1327296200561523,False,REGULAR,USD,2026-01-30,26,683.1699829101562,7.220000000000001,0.9915384367346245,0.07123287671232877
SPY260130C00690000,2026-01-02 21:14:59+00:00,690.0,6.7,6.69,6.72,-0.0800004,-1.1799469,2891.0,5954,0.1309596182250976,False,REGULAR,USD,2026-01-30,26,683.1699829101562,6.705,0.9901014245074728,0.07123287671232877
SPY260130C00691000,2026-01-02 20:57:58+00:00,691.0,5.89,6.2,6.23,-0.3000002,-4.8465295,434.0,751,0.129342202758789,False,REGULAR,USD,2026-01-30,26,683.1699829101562,6.215,0.9886685715052912,0.07123287671232877
SPY260130C00692000,2026-01-02 21:14:56+00:00,692.0,5.74,5.73,5.77,-0.09000015,-1.543742,570.0,2033,0.1278773736572265,False,REGULAR,USD,2026-01-30,26,683.1699829101562,5.75,0.9872398596967575,0.07123287671232877
SPY260130C00693000,2026-01-02 20:58:48+00:00,693.0,5.03,5.28,5.32,-0.55999994,-10.017887,366.0,805,0.1263057341003418,False,REGULAR,USD,2026-01-30,26,683.1699829101562,5.300000000000001,0.9858152711546266,0.07123287671232877
SPY260130C00694000,2026-01-02 21:12:13+00:00,694.0,4.79,4.86,4.89,-0.09000015,-1.8442653,715.0,992,0.124734094543457,False,REGULAR,USD,2026-01-30,26,683.1699829101562,4.875,0.9843947880549802,0.07123287671232877
SPY260130C00695000,2026-01-02 21:00:58+00:00,695.0,4.5,4.46,4.49,-0.07999992,-1.7467233,1831.0,2186,0.1233302999877929,False,REGULAR,USD,2026-01-30,26,683.1699829101562,4.475,0.9829783926764838,0.07123287671232877
SPY260130C00696000,2026-01-02 21:02:41+00:00,696.0,4.14,4.08,4.11,-0.010000229,-0.24096936,785.0,903,0.1219570227050781,False,REGULAR,USD,2026-01-30,26,683.1699829101562,4.095000000000001,0.9815660673996498,0.07123287671232877
SPY260130C00697000,2026-01-02 21:12:11+00:00,697.0,3.68,3.72,3.75,-0.18999982,-4.9095564,462.0,1007,0.1205837454223632,False,REGULAR,USD,2026-01-30,26,683.1699829101562,3.7350000000000003,0.9801577947061065,0.07123287671232877
SPY260130C00698000,2026-01-02 20:54:58+00:00,698.0,3.16,3.39,3.42,-0.32999992,-9.4555855,724.0,4758,0.1193935717773437,False,REGULAR,USD,2026-01-30,26,683.1699829101562,3.4050000000000002,0.9787535571778743,0.07123287671232877
SPY260130C00699000,2026-01-02 20:47:26+00:00,699.0,2.8,3.07,3.1,-0.33000016,-10.543136,187.0,969,0.1180508117675781,False,REGULAR,USD,2026-01-30,26,683.1699829101562,3.085,0.977353337496647,0.07123287671232877
SPY260130C00700000,2026-01-02 21:12:11+00:00,700.0,2.74,2.78,2.81,-0.17000008,-5.841927,4557.0,9784,0.116921672668457,False,REGULAR,USD,2026-01-30,26,683.1699829101562,2.795,0.9759571184430803,0.07123287671232877
SPY260130C00701000,2026-01-02 21:00:58+00:00,701.0,2.52,2.51,2.54,-0.099999905,-3.8167906,630.0,1121,0.1158230508422851,False,REGULAR,USD,2026-01-30,26,683.1699829101562,2.525,0.9745648828960859,0.07123287671232877
SPY260130C00702000,2026-01-02 20:58:48+00:00,702.0,2.12,2.26,2.28,-0.23000002,-9.787235,353.0,1800,0.1145718426513672,False,REGULAR,USD,2026-01-30,26,683.1699829101562,2.2699999999999996,0.9731766138321314,0.07123287671232877
SPY260130C00703000,2026-01-02 20:58:48+00:00,703.0,1.9,2.03,2.05,-0.24000013,-11.214959,901.0,1813,0.1135952899169921,False,REGULAR,USD,2026-01-30,26,683.1699829101562,2.04,0.9717922943245466,0.07123287671232877
SPY260130C00704000,2026-01-02 20:58:48+00:00,704.0,1.76,1.81,1.84,-0.14999998,-7.853402,470.0,1632,0.1126797717285156,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.8250000000000002,0.9704119075428356,0.07123287671232877
SPY260130C00705000,2026-01-02 21:11:30+00:00,705.0,1.61,1.62,1.64,-0.15999997,-9.039547,1016.0,3496,0.1116421844482421,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.63,0.9690354367519947,0.07123287671232877
SPY260130C00706000,2026-01-02 20:59:18+00:00,706.0,1.41,1.44,1.46,-0.13999999,-9.032258,502.0,883,0.1107266662597656,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.45,0.9676628653118361,0.07123287671232877
SPY260130C00707000,2026-01-02 21:12:11+00:00,707.0,1.25,1.28,1.3,-0.13,-9.42029,180.0,876,0.1099332171630859,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.29,0.9662941766763172,0.07123287671232877
SPY260130C00708000,2026-01-02 21:12:17+00:00,708.0,1.11,1.13,1.16,-0.120000005,-9.756098,729.0,1370,0.1093228717041015,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.145,0.9649293543928761,0.07123287671232877
SPY260130C00709000,2026-01-02 21:03:48+00:00,709.0,1.0,1.0,1.02,-0.13,-11.504424,428.0,1091,0.108407353515625,False,REGULAR,USD,2026-01-30,26,683.1699829101562,1.01,0.9635683821017719,0.07123287671232877
SPY260130C00710000,2026-01-02 21:02:34+00:00,710.0,0.9,0.89,0.9,-0.08000004,-8.16327,2462.0,3650,0.1076749389648437,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.895,0.9622112435354313,0.07123287671232877
SPY260130C00711000,2026-01-02 20:52:32+00:00,711.0,0.73,0.78,0.8,-0.21999997,-23.157892,188.0,888,0.1073087316894531,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.79,0.9608579225178007,0.07123287671232877
SPY260130C00712000,2026-01-02 21:00:16+00:00,712.0,0.7,0.69,0.7,-0.100000024,-12.500003,442.0,1179,0.1065763171386718,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.695,0.9595084029637025,0.07123287671232877
SPY260130C00713000,2026-01-02 18:48:32+00:00,713.0,0.57,0.6,0.62,-0.13999999,-19.71831,101.0,879,0.1062101098632812,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.61,0.9581626688781996,0.07123287671232877
SPY260130C00714000,2026-01-02 20:28:56+00:00,714.0,0.54,0.53,0.54,-0.15999997,-22.857138,107.0,756,0.1055997644042968,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.535,0.9568207043559611,0.07123287671232877
SPY260130C00715000,2026-01-02 20:41:14+00:00,715.0,0.46,0.47,0.48,-0.09,-16.363638,703.0,4104,0.1054776953125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.475,0.9554824935806381,0.07123287671232877
SPY260130C00716000,2026-01-02 19:40:15+00:00,716.0,0.44,0.41,0.42,-0.060000002,-12.0,162.0,1315,0.1050504534912109,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.415,0.9541480208242406,0.07123287671232877
SPY260130C00717000,2026-01-02 21:14:18+00:00,717.0,0.36,0.36,0.37,-0.089999974,-19.999994,234.0,2413,0.1048673498535156,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.365,0.952817270446522,0.07123287671232877
SPY260130C00718000,2026-01-02 21:13:29+00:00,718.0,0.32,0.32,0.33,-0.099999994,-23.809523,398.0,19101,0.1049894189453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.325,0.951490226894368,0.07123287671232877
SPY260130C00719000,2026-01-02 16:38:32+00:00,719.0,0.29,0.28,0.29,-0.07000002,-19.444448,88.0,3091,0.1047452807617187,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.28500000000000003,0.9501668747011909,0.07123287671232877
SPY260130C00720000,2026-01-02 21:06:07+00:00,720.0,0.25,0.25,0.26,-0.08000001,-24.242428,3150.0,7030,0.1049894189453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.255,0.9488471984863281,0.07123287671232877
SPY260130C00721000,2026-01-02 20:23:29+00:00,721.0,0.23,0.22,0.23,-0.059999987,-20.689651,412.0,1116,0.1049894189453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.225,0.9475311829544469,0.07123287671232877
SPY260130C00722000,2026-01-02 20:28:06+00:00,722.0,0.21,0.19,0.21,-0.07000001,-25.000004,534.0,927,0.1057218334960937,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.2,0.9462188128949532,0.07123287671232877
SPY260130C00723000,2026-01-02 18:36:10+00:00,723.0,0.17,0.17,0.19,-0.11999999,-41.37931,406.0,277,0.1060880407714843,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.18,0.9449100731814056,0.07123287671232877
SPY260130C00724000,2026-01-02 18:13:51+00:00,724.0,0.17,0.16,0.17,-0.060000002,-26.086956,168.0,519,0.106454248046875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.165,0.943604948770934,0.07123287671232877
SPY260130C00725000,2026-01-02 20:58:08+00:00,725.0,0.14,0.14,0.15,-0.099999994,-41.666664,726.0,5308,0.106454248046875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.14500000000000002,0.9423034247036638,0.07123287671232877
SPY260130C00726000,2026-01-02 17:48:33+00:00,726.0,0.13,0.13,0.14,-0.060000002,-31.578949,14.0,2866,0.10743080078125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.135,0.9410054861021436,0.07123287671232877
SPY260130C00727000,2026-01-02 18:15:06+00:00,727.0,0.11,0.12,0.13,-0.11,-50.0,4.0,312,0.1081632153320312,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.125,0.9397111181707789,0.07123287671232877
SPY260130C00728000,2026-01-02 20:36:50+00:00,728.0,0.11,0.11,0.12,-0.049999997,-31.25,184.0,599,0.1091397680664062,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.11499999999999999,0.9384203061952696,0.07123287671232877
SPY260130C00729000,2025-12-31 18:17:33+00:00,729.0,0.13,0.1,0.11,-0.07000001,-35.000004,8.0,593,0.1096280444335937,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.10500000000000001,0.9371330355420525,0.07123287671232877
SPY260130C00730000,2026-01-02 20:34:13+00:00,730.0,0.1,0.09,0.1,-0.059999995,-37.499996,2042.0,2271,0.1101163208007812,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.095,0.9358492916577483,0.07123287671232877
SPY260130C00731000,2026-01-02 18:04:15+00:00,731.0,0.09,0.08,0.1,-0.029999994,-24.999996,102.0,3611,0.1120694262695312,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.09,0.9345690600686132,0.07123287671232877
SPY260130C00732000,2026-01-02 16:54:34+00:00,732.0,0.09,0.08,0.09,-0.08,-47.058823,104.0,1042,0.1125577026367187,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.08499999999999999,0.9332923263799949,0.07123287671232877
SPY260130C00733000,2026-01-02 18:02:28+00:00,733.0,0.08,0.07,0.09,-0.07000001,-46.66667,1.0,613,0.114266669921875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.08,0.932019076275793,0.07123287671232877
SPY260130C00734000,2026-01-02 16:49:02+00:00,734.0,0.09,0.07,0.08,-0.03999999,-30.769226,154.0,782,0.1145108081054687,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.07500000000000001,0.9307492955179241,0.07123287671232877
SPY260130C00735000,2026-01-02 18:28:36+00:00,735.0,0.07,0.07,0.08,-0.049999997,-41.666664,16.0,712,0.1164639135742187,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.07500000000000001,0.9294829699457908,0.07123287671232877
SPY260130C00736000,2025-12-30 18:29:31+00:00,736.0,0.1,0.06,0.07,-0.080000006,-44.444447,100.0,629,0.116219775390625,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.065,0.9282200854757557,0.07123287671232877
SPY260130C00737000,2026-01-02 20:44:10+00:00,737.0,0.06,0.06,0.07,-0.06999999,-53.84615,19.0,341,0.118172880859375,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.065,0.9269606281006191,0.07123287671232877
SPY260130C00738000,2026-01-02 15:20:30+00:00,738.0,0.06,0.06,0.07,-0.06,-50.0,102.0,336,0.1201259863281249,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.065,0.9257045838891006,0.07123287671232877
SPY260130C00739000,2026-01-02 14:44:29+00:00,739.0,0.09,0.06,0.07,0.0,0.0,8.0,181,0.1218349536132812,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.065,0.9244519389853264,0.07123287671232877
SPY260130C00740000,2026-01-02 20:58:08+00:00,740.0,0.05,0.05,0.06,-0.040000003,-44.444447,31.0,2495,0.1215908154296875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.055,0.9232026796083193,0.07123287671232877
SPY260130C00741000,2025-12-31 20:54:40+00:00,741.0,0.07,0.05,0.06,0.0,0.0,5.0,313,0.12305564453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.055,0.921956792051493,0.07123287671232877
SPY260130C00742000,2025-12-31 17:26:04+00:00,742.0,0.06,0.05,0.06,-0.030000005,-33.333336,100.0,314,0.12500875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.055,0.9207142626821513,0.07123287671232877
SPY260130C00743000,2025-12-31 20:39:51+00:00,743.0,0.08,0.05,0.06,0.0,0.0,1.0,552,0.12696185546875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.055,0.9194750779409909,0.07123287671232877
SPY260130C00744000,2026-01-02 14:47:32+00:00,744.0,0.05,0.05,0.06,-0.029999997,-37.499996,1317.0,281,0.1284266845703124,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.055,0.9182392243416079,0.07123287671232877
SPY260130C00745000,2026-01-02 21:12:17+00:00,745.0,0.05,0.04,0.05,-0.02,-28.571426,16.0,2046,0.1274501318359375,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.045,0.9170066884700084,0.07123287671232877
SPY260130C00746000,2026-01-02 14:44:41+00:00,746.0,0.05,0.04,0.05,-0.029999997,-37.499996,40.0,694,0.1294032373046875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.045,0.9157774569841236,0.07123287671232877
SPY260130C00747000,2025-12-31 19:27:37+00:00,747.0,0.07,0.04,0.05,0.0,0.0,68.0,1211,0.1308680664062499,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.045,0.9145515166133283,0.07123287671232877
SPY260130C00748000,2025-12-31 19:25:52+00:00,748.0,0.07,0.04,0.05,0.0,0.0,338.0,647,0.132821171875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.045,0.9133288541579629,0.07123287671232877
SPY260130C00749000,2026-01-02 20:05:23+00:00,749.0,0.04,0.04,0.05,-0.030000001,-42.857143,606.0,519,0.1342860009765625,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.045,0.9121094564888601,0.07123287671232877
SPY260130C00750000,2026-01-02 20:50:29+00:00,750.0,0.04,0.04,0.05,-0.02,-33.333336,4994.0,7368,0.1362391064453125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.045,0.910893310546875,0.07123287671232877
SPY260130C00755000,2026-01-02 19:53:53+00:00,755.0,0.04,0.03,0.04,-0.02,-33.333336,51.0,1076,0.1411218701171875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.035,0.9048609045167633,0.07123287671232877
SPY260130C00760000,2026-01-02 19:36:39+00:00,760.0,0.03,0.03,0.04,-0.020000001,-40.000004,8.0,1793,0.149422568359375,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.035,0.8989078722502056,0.07123287671232877
SPY260130C00765000,2026-01-02 20:34:12+00:00,765.0,0.03,0.03,0.04,-0.01,-25.0,28.0,1622,0.157234990234375,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.035,0.893032657398897,0.07123287671232877
SPY260130C00770000,2026-01-02 20:04:53+00:00,770.0,0.03,0.02,0.03,-0.01,-25.0,2860.0,693,0.161141201171875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.025,0.887233744039164,0.07123287671232877
SPY260130C00775000,2025-12-31 15:12:05+00:00,775.0,0.03,0.02,0.03,0.0,0.0,6.0,804,0.168953623046875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.025,0.8815096553679436,0.07123287671232877
SPY260130C00780000,2026-01-02 16:07:37+00:00,780.0,0.02,0.02,0.03,-0.01,-33.333336,1004.0,2319,0.1757894921875,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.025,0.8758589524489183,0.07123287671232877
SPY260130C00785000,2025-12-31 20:51:10+00:00,785.0,0.02,0.02,0.03,0.0,0.0,7.0,762,0.1836019140624999,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.025,0.8702802330065684,0.07123287671232877
SPY260130C00790000,2026-01-02 17:02:57+00:00,790.0,0.02,0.02,0.03,0.0,0.0,51.0,3255,0.1914143359375,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.025,0.8647721302660206,0.07123287671232877
SPY260130C00795000,2025-12-30 19:48:01+00:00,795.0,0.03,0.01,0.02,0.0,0.0,50.0,55,0.1914143359375,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.015,0.8593333118366745,0.07123287671232877
SPY260130C00800000,2026-01-02 17:13:11+00:00,800.0,0.02,0.01,0.02,-0.01,-33.333336,2.0,142,0.1992267578125,False,REGULAR,USD,2026-01-30,26,683.1699829101562,0.015,0.8539624786376954,0.07123287671232877
SPY260206C00645000,2026-01-02 20:47:05+00:00,645.0,42.32,41.47,44.98,-4.779999,-10.148618,26.0,48,0.253364400024414,True,REGULAR,USD,2026-02-06,33,683.1699829101562,43.224999999999994,1.0591782680777617,0.09041095890410959
SPY260206C00650000,2026-01-02 18:40:33+00:00,650.0,38.84,36.91,40.43,-1.4399986,-3.574972,597.0,17,0.2406081799316406,True,REGULAR,USD,2026-02-06,33,683.1699829101562,38.67,1.051030742938702,0.09041095890410959
SPY260206C00675000,2026-01-02 19:31:08+00:00,675.0,17.55,17.72,17.95,-0.80000114,-4.359679,14.0,134,0.1629112030029297,True,REGULAR,USD,2026-02-06,33,683.1699829101562,17.835,1.0121036783854167,0.09041095890410959
SPY260206C00679000,2026-01-02 20:45:53+00:00,679.0,14.5,14.88,15.11,-0.77999973,-5.1047106,65.0,8,0.1557396438598632,True,REGULAR,USD,2026-02-06,33,683.1699829101562,14.995000000000001,1.0061413592196704,0.09041095890410959
SPY260206C00680000,2026-01-02 20:52:02+00:00,680.0,13.83,14.22,14.38,-0.6300001,-4.3568473,899.0,23,0.1533898138427734,True,REGULAR,USD,2026-02-06,33,683.1699829101562,14.3,1.0046617395737591,0.09041095890410959
SPY260206C00681000,2026-01-02 20:59:53+00:00,681.0,13.6,13.6,13.73,0.11000061,0.81542337,391.0,9,0.1518639501953125,True,REGULAR,USD,2026-02-06,33,683.1699829101562,13.665,1.0031864653599945,0.09041095890410959
SPY260206C00683000,2026-01-02 21:14:48+00:00,683.0,12.33,12.31,12.4,0.17000008,1.398027,342.0,121,0.1480492910766602,True,REGULAR,USD,2026-02-06,33,683.1699829101562,12.355,1.0002488768816344,0.09041095890410959
SPY260206C00684000,2026-01-02 21:14:30+00:00,684.0,11.7,11.7,11.74,-0.77999973,-6.249998,490.0,31,0.1459588578796386,False,REGULAR,USD,2026-02-06,33,683.1699829101562,11.719999999999999,0.9987865247224507,0.09041095890410959
SPY260206C00685000,2026-01-02 21:13:49+00:00,685.0,11.07,11.09,11.13,0.03999996,0.362647,1904.0,318,0.1443261837768554,False,REGULAR,USD,2026-02-06,33,683.1699829101562,11.11,0.9973284422046077,0.09041095890410959
SPY260206C00686000,2026-01-02 21:06:48+00:00,686.0,10.49,10.49,10.53,0.059999466,0.57525855,196.0,110,0.1426477337646484,False,REGULAR,USD,2026-02-06,33,683.1699829101562,10.51,0.9958746106562044,0.09041095890410959
SPY260206C00687000,2026-01-02 21:12:51+00:00,687.0,9.88,9.9,9.95,0.0,0.0,100.0,249,0.1410303182983398,False,REGULAR,USD,2026-02-06,33,683.1699829101562,9.925,0.9944250115140557,0.09041095890410959
SPY260206C00688000,2026-01-02 20:53:26+00:00,688.0,9.07,9.34,9.38,-0.3600006,-3.8176098,107.0,143,0.1393671269226074,False,REGULAR,USD,2026-02-06,33,683.1699829101562,9.36,0.9929796263229015,0.09041095890410959
SPY260206C00689000,2026-01-02 19:54:34+00:00,689.0,8.84,8.79,8.83,-0.60999966,-6.455023,364.0,172,0.1377649700927734,False,REGULAR,USD,2026-02-06,33,683.1699829101562,8.809999999999999,0.9915384367346245,0.09041095890410959
SPY260206C00690000,2026-01-02 21:05:36+00:00,690.0,8.26,8.26,8.3,0.030000687,0.36452842,1028.0,482,0.1362391064453125,False,REGULAR,USD,2026-02-06,33,683.1699829101562,8.280000000000001,0.9901014245074728,0.09041095890410959
SPY260206C00691000,2026-01-02 20:58:48+00:00,691.0,7.44,7.74,7.77,-0.3800001,-4.8593364,12.0,82,0.134499621887207,False,REGULAR,USD,2026-02-06,33,683.1699829101562,7.755,0.9886685715052912,0.09041095890410959
SPY260206C00692000,2026-01-02 18:50:47+00:00,692.0,6.0,7.25,7.29,-1.3200002,-18.03279,98.0,179,0.1332026377868652,False,REGULAR,USD,2026-02-06,33,683.1699829101562,7.27,0.9872398596967575,0.09041095890410959
SPY260206C00693000,2026-01-02 18:50:47+00:00,693.0,6.67,6.77,6.81,-0.46000004,-6.4516134,73.0,238,0.1316920327758789,False,REGULAR,USD,2026-02-06,33,683.1699829101562,6.789999999999999,0.9858152711546266,0.09041095890410959
SPY260206C00694000,2026-01-02 20:25:42+00:00,694.0,6.24,6.31,6.35,-0.64000034,-9.302331,115.0,39,0.130242462310791,False,REGULAR,USD,2026-02-06,33,683.1699829101562,6.33,0.9843947880549802,0.09041095890410959
SPY260206C00695000,2026-01-02 21:12:04+00:00,695.0,5.84,5.87,5.91,-0.12999964,-2.1775484,294.0,738,0.1288234091186523,False,REGULAR,USD,2026-02-06,33,683.1699829101562,5.890000000000001,0.9829783926764838,0.09041095890410959
SPY260206C00696000,2026-01-02 20:58:48+00:00,696.0,5.23,5.45,5.49,-0.34000015,-6.1041317,173.0,170,0.1274806491088867,False,REGULAR,USD,2026-02-06,33,683.1699829101562,5.470000000000001,0.9815660673996498,0.09041095890410959
SPY260206C00697000,2026-01-02 21:02:02+00:00,697.0,5.1,5.06,5.1,-0.1800003,-3.4090967,185.0,149,0.1262904754638671,False,REGULAR,USD,2026-02-06,33,683.1699829101562,5.08,0.9801577947061065,0.09041095890410959
SPY260206C00698000,2026-01-02 20:58:48+00:00,698.0,4.47,4.68,4.72,-0.2800002,-5.8947415,409.0,43,0.12500875,False,REGULAR,USD,2026-02-06,33,683.1699829101562,4.699999999999999,0.9787535571778743,0.09041095890410959
SPY260206C00699000,2026-01-02 21:13:41+00:00,699.0,4.29,4.33,4.36,-0.61000013,-12.448982,144.0,137,0.1237880590820312,False,REGULAR,USD,2026-02-06,33,683.1699829101562,4.345000000000001,0.977353337496647,0.09041095890410959
SPY260206C00700000,2026-01-02 21:08:35+00:00,700.0,4.0,3.99,4.02,-0.11000013,-2.6764023,841.0,720,0.1226284027099609,False,REGULAR,USD,2026-02-06,33,683.1699829101562,4.005,0.9759571184430803,0.09041095890410959
SPY260206C00701000,2026-01-02 20:58:48+00:00,701.0,3.48,3.67,3.7,-0.31999993,-8.421051,271.0,23,0.1214992636108398,False,REGULAR,USD,2026-02-06,33,683.1699829101562,3.685,0.9745648828960859,0.09041095890410959
SPY260206C00702000,2026-01-02 21:02:02+00:00,702.0,3.38,3.37,3.4,-0.07999992,-2.3121364,225.0,210,0.1204311590576171,False,REGULAR,USD,2026-02-06,33,683.1699829101562,3.385,0.9731766138321314,0.09041095890410959
SPY260206C00704000,2026-01-02 21:13:41+00:00,704.0,2.82,2.82,2.85,-0.48000002,-14.545456,163.0,409,0.1183559844970703,False,REGULAR,USD,2026-02-06,33,683.1699829101562,2.835,0.9704119075428356,0.09041095890410959
SPY260206C00705000,2026-01-02 21:14:45+00:00,705.0,2.56,2.58,2.6,-0.13000011,-4.832718,626.0,1002,0.1173794317626953,False,REGULAR,USD,2026-02-06,33,683.1699829101562,2.59,0.9690354367519947,0.09041095890410959
SPY260206C00706000,2026-01-02 21:01:41+00:00,706.0,2.35,2.35,2.37,-0.13000011,-5.24194,437.0,919,0.1164639135742187,False,REGULAR,USD,2026-02-06,33,683.1699829101562,2.3600000000000003,0.9676628653118361,0.09041095890410959
SPY260206C00707000,2026-01-02 20:58:48+00:00,707.0,2.02,2.14,2.16,-0.49,-19.521914,431.0,613,0.115670464477539,False,REGULAR,USD,2026-02-06,33,683.1699829101562,2.1500000000000004,0.9662941766763172,0.09041095890410959
SPY260206C00708000,2026-01-02 20:56:39+00:00,708.0,1.87,1.94,1.97,-0.17999995,-8.780485,70.0,715,0.1150296017456054,False,REGULAR,USD,2026-02-06,33,683.1699829101562,1.955,0.9649293543928761,0.09041095890410959
