contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,dte,spot,mid,moneyness,T,bs_price,error,abs_error,rel_error,implied_vol,mc_price,mc_error
SPY260116C00705000,2026-01-02 21:14:59+00:00,705.0,0.24,0.23,0.24,-0.10000001,-29.411766,4119.0,24495,0.0983976879882812,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.235,0.9690354367519948,0.0328767123287671,0.4417715378992071,0.2067715378992071,0.2067715378992071,0.8798788846774771,0.0989683999866247,0.23049842726603995,-0.004501572733960041
SPY260116C00706000,2026-01-02 21:03:52+00:00,706.0,0.18,0.18,0.19,-0.07999998,-30.769226,325.0,2899,0.0976652734375,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.185,0.967662865311836,0.0328767123287671,0.3775023225102956,0.1925023225102956,0.1925023225102956,1.0405530946502464,0.0981367366552948,0.18064352198958508,-0.004356478010414916
SPY260116C00707000,2026-01-02 21:14:07+00:00,707.0,0.15,0.14,0.16,-0.06999999,-31.818178,750.0,2874,0.0979094116210937,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.15,0.9662941766763172,0.0328767123287671,0.3214573470282147,0.1714573470282147,0.1714573470282147,1.143048980188098,0.0979856389311552,0.1457980818944577,-0.004201918105542296
SPY260116C00708000,2026-01-02 20:47:29+00:00,708.0,0.11,0.12,0.13,-0.08,-42.105263,213.0,3660,0.0979094116210937,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.125,0.964929354392876,0.0328767123287671,0.2727734616571879,0.1477734616571879,0.1477734616571879,1.1821876932575035,0.0983693735063076,0.1209356883771249,-0.0040643116228751
SPY260116C00709000,2026-01-02 19:25:12+00:00,709.0,0.11,0.1,0.11,-0.07000001,-38.888893,33.0,1361,0.0983976879882812,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.105,0.963568382101772,0.0328767123287671,0.2306479636914282,0.1256479636914282,0.1256479636914282,1.196647273251698,0.098914219382584,0.10128539598812547,-0.0037146040118745255
SPY260116C00710000,2026-01-02 21:12:37+00:00,710.0,0.08,0.08,0.09,-0.049999997,-38.461536,3757.0,27470,0.0983976879882812,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.0849999999999999,0.9622112435354312,0.0328767123287671,0.1943390641622961,0.1093390641622962,0.1093390641622962,1.2863419313211344,0.0989333524671793,0.08164307791122495,-0.003356922088774944
SPY260116C00711000,2026-01-02 20:12:56+00:00,711.0,0.07,0.07,0.08,-0.04,-36.363636,237.0,1906,0.09961837890625,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.075,0.9608579225178008,0.0328767123287671,0.163165474442902,0.088165474442902,0.088165474442902,1.1755396592386944,0.1002433429133892,0.07193457447542413,-0.0030654255245758655
SPY260116C00712000,2026-01-02 20:42:57+00:00,712.0,0.07,0.06,0.07,-0.04,-36.363636,385.0,1193,0.100594931640625,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.065,0.9595084029637024,0.0328767123287671,0.1365052262096036,0.0715052262096035,0.0715052262096035,1.1000804032246705,0.1012758142260313,0.06225117333671493,-0.0027488266632850755
SPY260116C00713000,2026-01-02 21:00:12+00:00,713.0,0.06,0.05,0.06,-0.040000003,-40.000004,41.0,5213,0.1015714843749999,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.055,0.9581626688781996,0.0328767123287671,0.1137938412646164,0.0587938412646164,0.0587938412646164,1.0689789320839354,0.1019685391767025,0.05277233831860866,-0.002227661681391338
SPY260116C00714000,2026-01-02 20:45:47+00:00,714.0,0.05,0.05,0.06,-0.05,-50.0,513.0,1220,0.1045011425781249,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.055,0.9568207043559612,0.0328767123287671,0.0945219673094346,0.0395219673094346,0.0395219673094346,0.7185812238079023,0.1049332732195854,0.052769183440362306,-0.002230816559637694
SPY260116C00715000,2026-01-02 21:12:21+00:00,715.0,0.04,0.04,0.05,-0.030000001,-42.857143,2080.0,17984,0.1045011425781249,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.045,0.955482493580638,0.0328767123287671,0.0782325923004894,0.0332325923004894,0.0332325923004894,0.7385020511219867,0.1051163786273002,0.04294426553025143,-0.00205573446974857
SPY260116C00716000,2026-01-02 19:02:43+00:00,716.0,0.04,0.04,0.05,-0.060000002,-60.000004,67.0,779,0.10743080078125,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.045,0.9541480208242406,0.0328767123287671,0.0645179440360763,0.0195179440360763,0.0195179440360763,0.4337320896905858,0.107993851499319,0.04290689099694199,-0.002093109003058008
SPY260116C00717000,2026-01-02 16:36:00+00:00,717.0,0.05,0.04,0.05,-0.02,-28.571426,8.0,804,0.1103604589843749,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.045,0.952817270446522,0.0328767123287671,0.0530161736549601,0.0080161736549601,0.0080161736549601,0.1781371923324476,0.110857734516859,0.042876487551933226,-0.002123512448066772
SPY260116C00718000,2026-01-02 20:26:00+00:00,718.0,0.05,0.03,0.05,-0.02,-28.571426,31.0,1368,0.1132901171875,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.04,0.951490226894368,0.0328767123287671,0.0434079123003829,0.0034079123003829,0.0034079123003829,0.0851978075095747,0.1120650857989787,0.03792072713338063,-0.0020792728666193735
SPY260116C00719000,2026-01-02 20:58:52+00:00,719.0,0.04,0.03,0.04,-0.030000001,-42.857143,629.0,688,0.1123135644531249,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.035,0.9501668747011908,0.0328767123287671,0.0354127798230807,0.0004127798230807,0.0004127798230807,0.0117937092308792,0.1130421248104572,0.03298561901441688,-0.002014380985583125
SPY260116C00720000,2026-01-02 20:59:14+00:00,720.0,0.04,0.03,0.04,0.0,0.0,1075.0,18543,0.11524322265625,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.035,0.948847198486328,0.0328767123287671,0.028785913522622,-0.0062140864773779,0.0062140864773779,-0.1775453279250843,0.1158015805251598,0.032955577495794475,-0.0020444225042055286
SPY260116C00725000,2026-01-02 21:09:18+00:00,725.0,0.03,0.03,0.04,-0.01,-25.0,238.0,19327,0.1289149609375,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.035,0.9423034247036638,0.0328767123287671,0.0096755193665603,-0.0253244806334397,0.0253244806334397,-0.7235565895268485,0.1294350655894279,0.03283355749982781,-0.002166442500172193
SPY260116C00730000,2026-01-02 20:48:41+00:00,730.0,0.02,0.02,0.03,-0.02,-50.0,757.0,19148,0.1367273828125,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.025,0.9358492916577484,0.0328767123287671,0.0029702913354454,-0.0220297086645545,0.0220297086645545,-0.8811883465821815,0.137617588496685,0.02323313297623626,-0.0017668670237637428
SPY260116C00735000,2026-01-02 19:44:04+00:00,735.0,0.02,0.02,0.03,0.0,0.0,780.0,20739,0.149422568359375,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.025,0.9294829699457908,0.0328767123287671,0.0008329807480718,-0.0241670192519281,0.0241670192519281,-0.9666807700771254,0.1503863296627998,0.02320106094339868,-0.0017989390566013203
SPY260116C00740000,2026-01-02 20:52:12+00:00,740.0,0.02,0.02,0.03,-0.01,-33.333336,130.0,20603,0.16211775390625,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.025,0.9232026796083193,0.0328767123287671,0.0002134925886295,-0.0247865074113704,0.0247865074113704,-0.9914602964548184,0.1629576603112221,0.023152158086503217,-0.0018478419134967845
SPY260116C00745000,2026-01-02 21:08:14+00:00,745.0,0.02,0.01,0.02,0.0,0.0,329.0,10354,0.16602396484375,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.015,0.9170066884700084,0.0328767123287671,5.004233070527754e-05,-0.0149499576692947,0.0149499576692947,-0.9966638446196482,0.1667413619003295,0.013674178288732535,-0.0013258217112674647
SPY260116C00750000,2026-01-02 20:22:21+00:00,750.0,0.01,0.01,0.02,-0.02,-66.66667,425.0,21815,0.17774259765625,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.015,0.910893310546875,0.0328767123287671,1.073661809660332e-05,-0.0149892633819033,0.0149892633819033,-0.9992842254602264,0.1784658300380706,0.01360608957224911,-0.0013939104277508902
SPY260116C00755000,2025-12-31 18:52:21+00:00,755.0,0.02,0.01,0.02,-0.01,-33.333336,6.0,5261,0.18946123046875,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.015,0.9048609045167632,0.0328767123287671,2.110560912147179e-06,-0.0149978894390878,0.0149978894390878,-0.99985929593919,0.1900386640100478,0.01354906291151907,-0.0014509370884809303
SPY260116C00760000,2026-01-02 14:57:11+00:00,760.0,0.02,0.01,0.02,0.0,0.0,36.0,4689,0.2011798632812499,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.015,0.8989078722502056,0.0328767123287671,3.8053743702459123e-07,-0.0149996194625629,0.0149996194625629,-0.9999746308375316,0.2014684468822479,0.013477016966137113,-0.0015229830338628868
SPY260116C00765000,2026-01-02 14:57:47+00:00,765.0,0.01,0.01,0.02,0.0,0.0,4.0,5747,0.2109453906249999,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.015,0.893032657398897,0.0328767123287671,6.300393759365517e-08,-0.0149999369960624,0.0149999369960624,-0.9999957997374938,0.2127637617206573,0.01338744333204767,-0.00161255666795233
SPY260116C00770000,2025-12-31 17:15:20+00:00,770.0,0.02,0.01,0.02,0.0,0.0,72.0,13121,0.2226640234374999,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.015,0.887233744039164,0.0328767123287671,9.590363275184238e-09,-0.0149999904096367,0.0149999904096367,-0.9999993606424484,0.2239303305692672,0.0133134359371063,-0.0016865640628936987
SPY260116C00775000,2026-01-02 16:50:30+00:00,775.0,0.01,0.01,0.02,0.0,0.0,263.0,3243,0.23438265625,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.015,0.8815096553679436,0.0328767123287671,1.3438276494611323e-09,-0.0149999986561723,0.0149999986561723,-0.99999991041149,0.2349738754720687,0.013292017439060689,-0.0017079825609393109
SPY260116C00780000,2026-01-02 15:41:34+00:00,780.0,0.02,0.01,0.02,0.0,0.0,7.0,4190,0.24414818359375,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.015,0.8758589524489183,0.0328767123287671,1.7356004951836415e-10,-0.0149999998264399,0.0149999998264399,-0.99999998842933,0.2458943964290618,0.013281199920648839,-0.0017188000793511606
SPY260116C00785000,2026-01-02 17:00:15+00:00,785.0,0.02,0.01,0.02,0.01,100.0,4.0,1274,0.2539137109375,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.015,0.8702802330065684,0.0328767123287671,2.0687989591485065e-11,-0.014999999979312,0.014999999979312,-0.9999999986208008,0.2567033375282288,0.013259922834043288,-0.0017400771659567115
SPY260116C00790000,2025-12-29 20:47:17+00:00,790.0,0.01,0.01,0.02,0.0,0.0,2.0,5442,0.26563234375,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.015,0.8647721302660206,0.0328767123287671,2.2788642191218836e-12,-0.0149999999977211,0.0149999999977211,-0.9999999998480756,0.2674006987695694,0.013238502635565925,-0.001761497364434074
SPY260116C00795000,2026-01-02 16:40:32+00:00,795.0,0.01,0.01,0.02,0.0,0.0,2.0,3966,0.2753978710937499,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.015,0.8593333118366745,0.0328767123287671,2.32285134981933e-13,-0.0149999999997677,0.0149999999997677,-0.9999999999845144,0.2779893411750794,0.013237138009115483,-0.001762861990884516
SPY260123C00615000,2025-12-29 20:32:04+00:00,615.0,75.67,69.71,70.35,0.0,0.0,2.0,212,0.3372869006347656,True,REGULAR,USD,2026-01-23,19,683.1699829101562,70.03,1.110845500666921,0.0520547945205479,69.32145974383229,-0.7085402561677085,0.7085402561677085,-0.0101176675163174,0.2731936424619854,70.02431553527946,-0.005684464720545179
SPY260123C00645000,2026-01-02 18:29:48+00:00,645.0,38.54,39.32,42.11,-9.43,-19.65812,16.0,8,0.2650525155639648,True,REGULAR,USD,2026-01-23,19,683.1699829101562,40.715,1.0591782680777615,0.0520547945205479,39.44052608865195,-1.2744739113480534,1.2744739113480534,-0.031302318834534,0.1985593239544034,40.70286915294352,-0.012130847056482708
SPY260123C00650000,2025-12-31 20:09:43+00:00,650.0,36.4,34.57,37.36,0.0,0.0,11.0,79,0.2477492218017578,True,REGULAR,USD,2026-01-23,19,683.1699829101562,35.965,1.051030742938702,0.0520547945205479,34.533045458725155,-1.4319545412748482,1.4319545412748482,-0.0398152242812414,0.1876413063916563,35.953515052239304,-0.011484947760699526
SPY260123C00660000,2026-01-02 19:50:24+00:00,660.0,26.87,26.51,26.88,-1.8299999,-6.376306,17.0,101,0.189186575012207,True,REGULAR,USD,2026-01-23,19,683.1699829101562,26.695,1.035106034712358,0.0520547945205479,25.029118897583544,-1.6658811024164564,1.6658811024164564,-0.0624042368389757,0.1662249921336024,26.686489059052253,-0.008510940947747514
SPY260123C00663000,2026-01-02 19:26:12+00:00,663.0,23.54,23.8,24.24,-7.3199997,-23.720024,46.0,61,0.1818929467773437,True,REGULAR,USD,2026-01-23,19,683.1699829101562,24.02,1.0304222969987271,0.0520547945205479,22.321498345986583,-1.698501654013416,1.698501654013416,-0.0707119756042221,0.1603864061996638,24.011865014646787,-0.008134985353212443
SPY260123C00665000,2026-01-02 16:00:54+00:00,665.0,20.82,22.06,22.46,-1.5599995,-6.9705067,6.0,460,0.1760946649169922,True,REGULAR,USD,2026-01-23,19,683.1699829101562,22.26,1.0273232825716636,0.0520547945205479,20.570423976935217,-1.6895760230647845,1.6895760230647845,-0.0759018878286066,0.1563339473568498,22.25317536886427,-0.006824631135732062
SPY260123C00666000,2025-12-30 18:30:57+00:00,666.0,20.82,21.31,21.51,-5.1100006,-19.706905,1.0,580,0.1718527639770508,True,REGULAR,USD,2026-01-23,19,683.1699829101562,21.41,1.0257807551203548,0.0520547945205479,19.713414018529537,-1.6965859814704665,1.6965859814704665,-0.0792426894661591,0.154748002398476,21.404185429267475,-0.005814570732525226
SPY260123C00667000,2026-01-02 18:24:49+00:00,667.0,18.9,20.38,20.76,-6.17,-24.61109,4.0,139,0.171333970336914,True,REGULAR,USD,2026-01-23,19,683.1699829101562,20.57,1.024242852938765,0.0520547945205479,18.869810916800706,-1.700189083199298,1.700189083199298,-0.0826538202819299,0.1531982448979988,20.56535337222483,-0.004646627775169776
SPY260123C00669000,2026-01-02 17:24:24+00:00,669.0,18.17,18.71,19.12,-1.9500008,-9.691853,12.0,21,0.1671836212158203,True,REGULAR,USD,2026-01-23,19,683.1699829101562,18.915,1.0211808414202634,0.0520547945205479,17.225994315216212,-1.6890056847837869,1.6890056847837869,-0.0892945114873797,0.1500560157327204,18.912565638038036,-0.0024343619619635604
SPY260123C00670000,2026-01-02 21:04:19+00:00,670.0,18.05,17.95,18.16,0.0,0.0,102.0,1223,0.1623313748168945,True,REGULAR,USD,2026-01-23,19,683.1699829101562,18.055,1.019656690910681,0.0520547945205479,16.427347570015968,-1.6276524299840318,1.6276524299840318,-0.0901496776507356,0.1475525320796817,18.05293518577549,-0.0020648142245107692
SPY260123C00671000,2026-01-02 21:04:19+00:00,671.0,17.25,17.11,17.34,-3.58,-17.186749,28.0,80,0.159889992980957,True,REGULAR,USD,2026-01-23,19,683.1699829101562,17.225,1.0181370833236307,0.0520547945205479,15.64522980963102,-1.5797701903689827,1.5797701903689827,-0.091713799150594,0.1454730161236077,17.22346914965792,-0.0015308503420818909
SPY260123C00673000,2026-01-02 18:49:08+00:00,673.0,13.83,15.52,15.79,-6.0200005,-30.327457,20.0,89,0.1560448165893554,True,REGULAR,USD,2026-01-23,19,683.1699829101562,15.655,1.0151114159140509,0.0520547945205479,14.1335125230529,-1.5214874769470992,1.5214874769470992,-0.0971885964194889,0.1424316156319379,15.654403924334408,-0.0005960756655909449
SPY260123C00675000,2026-01-02 19:24:11+00:00,675.0,14.3,13.98,14.18,0.32000065,2.288989,94.0,1063,0.1504601556396484,True,REGULAR,USD,2026-01-23,19,683.1699829101562,14.08,1.0121036783854167,0.0520547945205479,12.69639089321089,-1.3836091067891108,1.3836091067891108,-0.0982676922435448,0.1384254695826768,14.08030542204373,0.00030542204373062987
SPY260123C00676000,2026-01-02 19:47:26+00:00,676.0,13.57,13.15,13.51,-2.0900002,-13.346106,32.0,268,0.1496361892700195,True,REGULAR,USD,2026-01-23,19,683.1699829101562,13.33,1.0106064835949058,0.0520547945205479,12.007370242203194,-1.3226297577968058,1.3226297577968058,-0.0992220373440964,0.1367551244754344,13.329838095603236,-0.00016190439676400104
SPY260123C00677000,2025-12-31 21:12:16+00:00,677.0,12.69,12.41,12.76,0.0,0.0,18.0,175,0.1472253247070312,True,REGULAR,USD,2026-01-23,19,683.1699829101562,12.585,1.0091137118318407,0.0520547945205479,11.338785041243227,-1.2462149587567737,1.2462149587567737,-0.0990238346250912,0.13492985949748,12.584819921860468,-0.0001800781395324691
SPY260123C00678000,2026-01-02 18:17:02+00:00,678.0,10.43,11.76,11.97,-1.5999994,-13.300079,34.0,201,0.143990493774414,True,REGULAR,USD,2026-01-23,19,683.1699829101562,11.865,1.0076253435253042,0.0520547945205479,10.69112469368872,-1.1738753063112792,1.1738753063112792,-0.098935971876214,0.1332836766150593,11.864753640713404,-0.00024635928659577644
SPY260123C00679000,2026-01-02 20:07:29+00:00,679.0,11.1,11.05,11.27,-0.029999733,-0.2695394,43.0,551,0.1419763537597656,True,REGULAR,USD,2026-01-23,19,683.1699829101562,11.16,1.0061413592196704,0.0520547945205479,10.064819700409656,-1.0951802995903428,1.0951802995903428,-0.0981344354471633,0.1316286871493086,11.159565209472456,-0.0004347905275441377
SPY260123C00680000,2026-01-02 21:04:23+00:00,680.0,10.49,10.41,10.54,-0.06000042,-0.56872433,245.0,672,0.1392603164672852,True,REGULAR,USD,2026-01-23,19,683.1699829101562,10.475,1.0046617395737591,0.0520547945205479,9.460237896341027,-1.0147621036589722,1.0147621036589722,-0.0968746638337921,0.1300351649529933,10.473941926002274,-0.001058073997725728
SPY260123C00681000,2026-01-02 21:10:17+00:00,681.0,9.88,9.7,9.96,-1.0599995,-9.68921,60.0,267,0.1386499710083008,True,REGULAR,USD,2026-01-23,19,683.1699829101562,9.83,1.0031864653599945,0.0520547945205479,8.877681254319157,-0.9523187456808432,0.9523187456808432,-0.0968788144131071,0.1288157437343299,9.828235866421952,-0.0017641335780478329
SPY260123C00682000,2026-01-02 21:09:13+00:00,682.0,9.2,9.09,9.18,-0.05000019,-0.5405426,399.0,227,0.1346216909790039,True,REGULAR,USD,2026-01-23,19,683.1699829101562,9.135,1.001715517463572,0.0520547945205479,8.317383302456903,-0.8176166975430963,0.8176166975430963,-0.0895037435734095,0.1264877211958616,9.132619068765633,-0.0023809312343665567
SPY260123C00683000,2026-01-02 21:01:21+00:00,683.0,8.56,8.49,8.53,-0.049999237,-0.58071125,679.0,579,0.1323634127807617,True,REGULAR,USD,2026-01-23,19,683.1699829101562,8.51,1.0002488768816344,0.0520547945205479,7.779507191580478,-0.7304928084195215,0.7304928084195215,-0.0858393429400142,0.124997128736183,8.506858379254881,-0.0031416207451187006
SPY260123C00684000,2026-01-02 21:14:10+00:00,684.0,7.88,7.88,7.92,-0.01999998,-0.2531643,440.0,854,0.1304408245849609,False,REGULAR,USD,2026-01-23,19,683.1699829101562,7.9,0.9987865247224508,0.0520547945205479,7.2641444388023615,-0.6358555611976389,0.6358555611976389,-0.0804880457212201,0.1234329767187908,7.896444417636088,-0.0035555823639121797
SPY260123C00685000,2026-01-02 21:06:07+00:00,685.0,7.28,7.28,7.32,-0.099999905,-1.3550122,3828.0,1325,0.128365650024414,False,REGULAR,USD,2026-01-23,19,683.1699829101562,7.300000000000001,0.9973284422046076,0.0520547945205479,6.771314362384885,-0.5286856376151157,0.5286856376151157,-0.0724226900842624,0.1217032877568751,7.296202348385545,-0.003797651614455333
SPY260123C00686000,2026-01-02 21:13:49+00:00,686.0,6.7,6.71,6.75,-0.10000038,-1.4705938,575.0,483,0.1264735791015624,False,REGULAR,USD,2026-01-23,19,683.1699829101562,6.73,0.9958746106562044,0.0520547945205479,6.3009642118955185,-0.4290357881044819,0.4290357881044819,-0.0637497456321667,0.1201173427985012,6.726663186656822,-0.0033368133431785907
SPY260123C00687000,2026-01-02 20:59:53+00:00,687.0,6.14,6.17,6.2,-0.03999996,-0.6472486,641.0,802,0.1245509909057617,False,REGULAR,USD,2026-01-23,19,683.1699829101562,6.1850000000000005,0.9944250115140556,0.0520547945205479,5.852969986530638,-0.3320300134693621,0.3320300134693621,-0.0536831064623059,0.1185830750499218,6.18212666554567,-0.0028733344543301342
SPY260123C00688000,2026-01-02 21:13:59+00:00,688.0,5.62,5.64,5.68,-0.03000021,-0.5309772,729.0,793,0.1227504718017578,False,REGULAR,USD,2026-01-23,19,683.1699829101562,5.66,0.9929796263229016,0.0520547945205479,5.42713792362963,-0.2328620763703703,0.2328620763703703,-0.0411417096060725,0.1170086188829988,5.65822756287075,-0.0017724371292500152
SPY260123C00689000,2026-01-02 20:52:08+00:00,689.0,4.88,5.14,5.18,-0.38999987,-7.4003773,269.0,798,0.1209194354248047,False,REGULAR,USD,2026-01-23,19,683.1699829101562,5.16,0.9915384367346244,0.0520547945205479,5.0232066290520265,-0.1367933709479736,0.1367933709479736,-0.0265103432069716,0.1154646281299814,5.15959342634068,-0.00040657365931995315
SPY260123C00690000,2026-01-02 21:11:33+00:00,690.0,4.67,4.67,4.7,-0.1500001,-3.112035,2281.0,2187,0.1190273645019531,False,REGULAR,USD,2026-01-23,19,683.1699829101562,4.6850000000000005,0.9901014245074728,0.0520547945205479,4.640849811472947,-0.0441501885270536,0.0441501885270536,-0.0094237328766389,0.113942385614477,4.685411983138136,0.0004119831381350636
SPY260123C00691000,2026-01-02 21:02:22+00:00,691.0,4.29,4.23,4.26,-0.119999886,-2.721086,264.0,1207,0.1174404663085937,False,REGULAR,USD,2026-01-23,19,683.1699829101562,4.245,0.9886685715052912,0.0520547945205479,4.279679573953388,0.0346795739533876,0.0346795739533876,0.008169510943083,0.1126056401422619,4.245797373389087,0.0007973733890871415
SPY260123C00692000,2026-01-02 21:02:22+00:00,692.0,3.86,3.81,3.84,-0.00999999,-0.2583977,486.0,1047,0.1157925335693359,False,REGULAR,USD,2026-01-23,19,683.1699829101562,3.825,0.9872398596967576,0.0520547945205479,3.939250208535924,0.1142502085359238,0.1142502085359238,0.0298693355649474,0.1111968550302683,3.8255674227254874,0.0005674227254872655
SPY260123C00693000,2026-01-02 20:51:40+00:00,693.0,3.22,3.42,3.45,-0.26,-7.4712644,689.0,403,0.1142361526489257,False,REGULAR,USD,2026-01-23,19,683.1699829101562,3.435,0.9858152711546266,0.0520547945205479,3.6190624332358254,0.1840624332358253,0.1840624332358253,0.0535844055999491,0.109886372845903,3.4348614602072796,-0.00013853979272049344
SPY260123C00694000,2026-01-02 21:10:17+00:00,694.0,3.08,3.05,3.08,-0.11000013,-3.4482799,507.0,420,0.1126187371826171,False,REGULAR,USD,2026-01-23,19,683.1699829101562,3.065,0.9843947880549802,0.0520547945205479,3.3185680057449076,0.2535680057449077,0.2535680057449077,0.0827301813197088,0.1084940833138525,3.065338456303917,0.0003384563039170452
SPY260123C00695000,2026-01-02 21:14:28+00:00,695.0,2.71,2.71,2.74,-0.13999987,-4.9122763,3104.0,843,0.1111233908081054,False,REGULAR,USD,2026-01-23,19,683.1699829101562,2.725,0.9829783926764838,0.0520547945205479,3.0371746445009364,0.3121746445009363,0.3121746445009363,0.1145595025691509,0.1072042988354861,2.7251994620474824,0.00019946204748233498
SPY260123C00696000,2026-01-02 21:01:45+00:00,696.0,2.4,2.4,2.43,-0.099999905,-3.9999962,308.0,644,0.1097501135253906,False,REGULAR,USD,2026-01-23,19,683.1699829101562,2.415,0.9815660673996498,0.0520547945205479,2.7742511855335295,0.3592511855335294,0.3592511855335294,0.1487582548793082,0.1060317715554684,2.4142326158973875,-0.0007673841026125672
SPY260123C00697000,2026-01-02 20:30:31+00:00,697.0,2.01,2.12,2.14,-0.22000003,-9.865472,418.0,576,0.1083463189697265,False,REGULAR,USD,2026-01-23,19,683.1699829101562,2.13,0.9801577947061064,0.0520547945205479,2.5291329026621554,0.3991329026621555,0.3991329026621555,0.1873863392780073,0.1048925930630862,2.1279338152580993,-0.0020661847419005674
SPY260123C00698000,2026-01-02 20:44:54+00:00,698.0,1.68,1.86,1.88,-0.34000003,-16.831686,708.0,1952,0.1070645935058593,False,REGULAR,USD,2026-01-23,19,683.1699829101562,1.87,0.9787535571778744,0.0520547945205479,2.3011269191541146,0.4311269191541145,0.4311269191541145,0.2305491546278687,0.1038014707995355,1.8672622893736726,-0.0027377106263275497
SPY260123C00699000,2026-01-02 20:16:56+00:00,699.0,1.6,1.62,1.65,-0.18999994,-10.614522,193.0,1289,0.1059659716796874,False,REGULAR,USD,2026-01-23,19,683.1699829101562,1.635,0.977353337496647,0.0520547945205479,2.0895176407787517,0.4545176407787517,0.4545176407787517,0.2779924408432732,0.1027799071332514,1.6314957306240034,-0.0035042693759965715
SPY260123C00700000,2026-01-02 21:09:17+00:00,700.0,1.4,1.41,1.43,-0.18000007,-11.392408,1634.0,2942,0.1046842462158203,False,REGULAR,USD,2026-01-23,19,683.1699829101562,1.42,0.9759571184430804,0.0520547945205479,1.8935721432071944,0.4735721432071944,0.4735721432071944,0.3335015093008411,0.1017317001996338,1.4162277242952976,-0.003772275704702288
SPY260123C00701000,2026-01-02 20:49:54+00:00,701.0,1.14,1.22,1.24,-0.24000001,-17.391304,240.0,1605,0.1035856243896484,False,REGULAR,USD,2026-01-23,19,683.1699829101562,1.23,0.974564882896086,0.0520547945205479,1.712545450790799,0.4825454507907989,0.4825454507907989,0.3923133746266657,0.1008084394609779,1.2260470496954738,-0.003952950304526137
SPY260123C00702000,2026-01-02 21:13:30+00:00,702.0,1.03,1.05,1.07,-0.20000005,-16.260166,360.0,2538,0.1025480371093749,False,REGULAR,USD,2026-01-23,19,683.1699829101562,1.06,0.9731766138321314,0.0520547945205479,1.5456856487535475,0.4856856487535474,0.4856856487535474,0.4581940082580636,0.0999183486960828,1.0554036413387644,-0.004596358661235644
SPY260123C00703000,2026-01-02 21:11:19+00:00,703.0,0.89,0.9,0.92,-0.110000014,-11.000002,165.0,1079,0.1016325189208984,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.91,0.9717922943245466,0.0520547945205479,1.392238776595903,0.482238776595903,0.482238776595903,0.5299327215339593,0.0991003199227005,0.9049223826529469,-0.005077617347053143
SPY260123C00704000,2026-01-02 21:13:30+00:00,704.0,0.77,0.77,0.79,-0.16000003,-17.204304,240.0,1361,0.1008390698242187,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.78,0.9704119075428356,0.0520547945205479,1.2514534568705784,0.4714534568705784,0.4714534568705784,0.6044275088084338,0.0984095172211825,0.7748214576216648,-0.00517854237833526
SPY260123C00705000,2026-01-02 20:58:55+00:00,705.0,0.6,0.65,0.67,-0.14999998,-19.999998,3678.0,2264,0.0998625170898437,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.66,0.9690354367519948,0.0520547945205479,1.1225852202725832,0.4625852202725832,0.4625852202725832,0.7008866973827018,0.097540750010848,0.6549598834225041,-0.005040116577495923
SPY260123C00706000,2026-01-02 21:11:46+00:00,706.0,0.54,0.55,0.57,-0.120000005,-18.181818,1091.0,617,0.0991301025390625,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.56,0.967662865311836,0.0520547945205479,1.0049004950273144,0.4449004950273143,0.4449004950273143,0.7944651696916326,0.0969052455000877,0.5550847797260832,-0.004915220273916887
